,items
0,IODINE LIQUID
1,Iobet Eye Drop
2,Iobrim Eye Drop
3,Iobrim T Eye Drop
4,Iocef S 500mg/500mg Injection
5,Iocef-CS 1.5gm Injection
6,Iocep 125mg Tablet
7,Iocip 250mg Tablet
8,Iocip 500mg Tablet
9,Iodiap Ointment
10,Iodine Solution
11,Ioditune 10% Ointment
12,Ioditune Plus Ointment
13,Iodo 100mcg Tablet
14,Iodo 100mcg Tablet
15,Iodol 100mg Tablet
16,Iodolan 1% Gargle
17,Ioera T 4000mg/500mg Injection
18,Iofen 100mg Tablet
19,Iofen Plus 100mg/500mg Tablet
20,Iofix 100mg Tablet
21,Iofix 200mg Tablet
22,Iofix Syrup
23,Ioflame P 100mg/500mg Tablet
24,Ioflox 200mg Tablet
25,Ioflox 400mg Tablet
26,Iogat 400mg Tablet
27,Ioglime-ER Tablet
28,Iomax 500mg Tablet
29,Iomet 1000mg Tablet SR
30,Iomet G 1mg/500mg Tablet SR
31,Iomet G 2mg/500mg Tablet SR
32,Iomet VG 1mg/500mg/1mg Tablet SR
33,Iomet VG 2mg/500mg/1mg Tablet SR
34,Iomide 250mg Tablet
35,Iondan Injection
36,Iondom Capsule SR
37,Ionim 100mg Tablet MD
38,Ionozem 30mg Tablet
39,Ionozem CD 120mg Tablet
40,Ionozem CD 90mg Tablet
41,Iopar-SR Capsule
42,Ioprep Solution
43,Ioprep Solution
44,Ioprost Eye Drop
45,Ioptame Eye Drop
46,Ioril 10mg Tablet
47,Ioril 40mg Tablet
48,Iorox 150mg Tablet
49,Iorox 50mg Tablet
50,Iospar 200mg Tablet
51,Iotil 500 Tablet
52,Iotil CV 500mg/125mg Tablet
53,Iotim B Ophthalmic Solution
54,Iotim Eye Drop
55,Iotim Plus Eye Drop
56,Iotrim Eye Ointment
57,Iotum O 250mg Tablet
58,Iotum O 500mg Tablet
59,Ioxim O 100mg Tablet DT
60,Ioxim O 200mg Tablet DT
61,Ioxim O 50mg Dry Syrup
62,Ioxim O CL 200mg/125mg Tablet
63,Ioxim O CL Dry Syrup
64,Ioxim O Kid 50mg Tablet DT
65,Ioxim OF 200mg/200mg Tablet
