,items
0,LZ 5 Tablet
1,LZ 500mg Tablet
2,LZ 5mg Tablet
3,LZ M 5mg/10mg Tablet
4,LZ-Max Tablet
5,LzHH Cream
6,LzHH Cream
7,LzHH Dusting Powder
8,LzHH Lotion
9,Lzepam 1mg Tablet
10,Lzepam 2mg Tablet
11,Lzet M 5mg/10mg Tablet
12,Lzet-M Kid Oral Suspension
13,Lzet-M Kid Tablet
14,Lzhh-XL Cream
15,Lzine 5mg Tablet
16,Lzine A 5mg/75mg Tablet
17,Lzine-M Tablet
18,Lzitop 10mg Tablet
19,Lzitop 5mg Tablet
20,Lzitop A 5mg/60mg Tablet
21,Lzitop M Syrup
22,Lzo 1% Lotion
23,Lzoid Tablet
24,Lzole 2.5mg Tablet
25,Lzomet 100mg Dry Syrup
26,Lzomet 600 Tablet
27,Lzx M 5mg/10mg Tablet
