,items
0,HB 29 100mg/5ml Injection
1,HB Cef 250mg Tablet
2,HB Cef 500mg Tablet
3,HB Cef M 5mg/10mg Tablet
4,HB Cef O 200mg/200mg Tablet
5,HB Cefi 100mg Tablet
6,HB Cefi 200mg Tablet
7,HB Cefi DS Dry Syrup
8,HB Clav 1000mg/200mg Injection
9,HB Clav 500mg/125mg Tablet
10,HB Clav DS Syrup
11,HB Clav DX 250mg/250mg Capsule
12,HB Con 250 mg/50 mg/325 mg Capsule
13,HB Fix 500mg Tablet
14,HB Ford Injection
15,HB Hep 25000IU Injection
16,HB Livo 500mg Infusion
17,HB Meth 1000mg Injection
18,HB Meth 125mg Injection
19,HB Meth 40mg Injection
20,HB Meth 500mg Injection
21,HB Pod 100mg Tablet
22,HB Pod 200mg Tablet
23,HB Pod DS 50mg Syrup
24,HB Vac 10mcg Injection
25,HB Vac 20mcg Injection
26,HB Zone 1000mg Injection
27,HB Zone SB 1000mg/500mg Injection
28,HB-Delite Injection
29,HB-IV Injection
30,HBS 6 Ointment
31,Hb Tor 100mg Injection
32,Hb-12 100mg Injection
33,Hb-Best Tablet
34,Hbcila Injection
35,Hbclin 300 Capsule
36,Hbcort 6mg Tablet
37,Hbdox 200mg Tablet
38,Hbliv 300mg Tablet
39,Hbtaz 4000mg/500mg Injection
40,Hbwell 100mg Injection
