,items
0,PG 15 Tablet
1,PG 15mg Tablet
2,PG 50 Capsule
3,PG 75mg Tablet
4,PG Lite-M Capsule
5,PG More M 750mcg/75mg Capsule
6,PG Nac 50mg/100mcg Capsule SR
7,PG Sure Eye Drop
8,PG Ultra Eye Drop
9,PG-Kan 750mcg/75mg Capsule
10,Pg Maxx 75mg Tablet
11,Pg Safe 200mg Tablet
12,Pgab M 750mcg/75mg Tablet
13,Pgaba M 750mcg/75mg Capsule
14,Pgad Capsule
15,Pgad Capsule SR
16,Pgad-NT Tablet SR
17,Pgalin M 750mcg/75mg Capsule
18,Pgan Plus Suspension
19,Pgb 12 Capsule
20,Pgdol M 1500mcg/75mg Tablet SR
21,Pgfast 500mg Injection
22,Pgi 100mg/325mg Tablet
23,Pgi Gel
24,Pgi Junior 100 mg/125 mg Tablet
25,Pgimet M 2mg/500mg Tablet SR
26,Pgl-M 75  Capsule
27,Pglit 15mg Tablet
28,Pgm 2 Tablet SR
29,Pgmec 1500mcg/75mg Capsule
30,Pgnor 75mg/10mg Tablet
31,Pgron 100mg Injection
32,Pgron 100mg Tablet
33,Pgron 200mg Injection
34,Pgron 200mg Tablet
35,Pgron 300mg Tablet SR
36,Pgsmal 15mg Tablet
37,Pgsure 200mg Soft Gelatin Capsule
38,Pgsure 200mg Soft Gelatin Capsule
39,Pgt-200 SR Tablet
40,Pgt-200 SR Tablet
41,Pgton 200mg Tablet SR
42,Pgton 300mg Tablet SR
43,Pgtrip-M Tablet SR
