,items
0,P-Aqua Eye Drop
1,P-Bact 4000mg/500mg Injection
2,P-Bact Ointment
3,P-Bone 750mg/50mg/250mg Capsule
4,P-CEF 200mg Tablet
5,P-CEF-AZ 200mg/250mg Tablet
6,P-CEF-O 50mg/50mg Dry Syrup
7,P-CEF-O Tablet
8,P-Cef 500 Tablet
9,P-Clox 500mg/125mg Tablet
10,P-Clox Dry Syrup
11,P-Cob 1000mcg Injection
12,P-Cob GP Tablet
13,P-Cob PG 750mcg/75mg Capsule
14,P-Coff DX Syrup
15,P-Cold Plus 25mg/5mg/100mg/325mg/10mg Tablet
16,P-Cure Ear Drop
17,P-Cute Plus Syrup
18,P-Cute Syrup
19,P-DOB 75mg Capsule
20,P-DOB-M 750mcg/75mg Capsule
21,P-Dase 10mg Tablet
22,P-Dic-S Tablet
23,P-Dol 50mg/500mg Tablet
24,P-Fix 100mg Tablet
25,P-Fix 200mg Tablet
26,P-Fix 200mg Tablet
27,P-Fix 50mg Tablet DT
28,P-Fix Dry Syrup
29,P-Fix Dry Syrup
30,P-Gest 40 Injection
31,P-Gest 40 Tablet
32,P-Gest DSR Capsule
33,P-Gexa Tablet SR
34,P-Gexa Tablet SR
35,P-Gon 40 Injection
36,P-I-O 10% Ointment
37,P-Joint Tablet
38,P-Len 40 Tablet
39,P-Len-D Tablet
40,P-Lia Infusion
41,P-Lone Eye Drop
42,P-Namo Tablet
43,P-Nolzine 500mg Tablet SR
44,P-Norm Oral Drops
45,P-Norm Tablet MD
46,P-Ppi 40mg Tablet
47,P-Ppi Injection
48,P-Rex Syrup
49,P-Rocin Ointment
50,P-Roxin Tablet
51,P-Scab Cream
52,P-Scab Lotion
53,P-Scab Lotion
54,P-Scab Soap
55,P-Sol 40 Tablet
56,P-Sol-D Capsule SR
57,P-Spas 80mg/250mg Tablet
58,P-Tez 2.25gm Injection
59,P-Tocam Injection
60,P-Trip Tablet
61,P-Tum Injection
62,P-Vidine Ointment
63,P-Worm 400mg Tablet
64,P-Worm Syrup
65,P-Worm Syrup
66,P-Zobact 4.5gm Injection
67,P-Zobact 4.5gm Injection
68,P-Zole 40mg Injection
69,P-Zole 40mg Tablet
70,P-Zole D 10mg/40mg Tablet
71,P-Zole DSR 30mg/40mg Capsule
72,P-Zole-DSR Capsule
