,items
0,DE Argella 5mg Tablet
1,DE Conbol 50mg Injection
2,DE Mol MR 250mg/50mg/325mg Tablet
3,DE Mol MR 250mg/50mg/325mg Tablet
4,DEANXIT 0.5 MG/10 MG TABLET
5,DECA DURABOLIN 50 MG INJECTION
6,DECDAK 2 MG TABLET
7,DEFIDIN A 5MG/50MG TABLET
8,DEFSURE 30 MG TABLET
9,DEFZONA 1 MG TABLET
10,DELMA-A 40MG/5MG TABLET
11,DELOK 60 MG CAPSULE
12,DELORTA 5 MG TABLET
13,DELPOMONT 10 MG TABLET
14,DELPOMONT 10 MG TABLET
15,DELUPA P 100 MG/325 MG TABLET
16,DENEURON 30MG CAPSULE
17,DEPAKENE SYRUP
18,DEPIGLARE CREAM
19,DEPIN 30 MG TABLET SR
20,DEPLATT AG 150 MG/75 MG CAPSULE
21,DEPLATT AG 75 MG/75 MG CAPSULE
22,DEPO PROVERA   150 MG INJECTION
23,DEPOPRED 40 MG INJECTION
24,DERIPHYLLIN OD 500MG TABLET
25,DERITAS 15 MG TABLET
26,DERMINOL CREAM
27,DESATAX XL TABLET
28,DEXAMETHASONE Tablet
29,DEXPURE 5 MG TABLET
30,DEXTROLYTE P INFUSION
31,DEXTROSE 10% INFUSION
