,items
0,BC Clav 500mg/125mg Tablet
1,BC Clav Syrup
2,BC Mox 125mg Tablet
3,BC Mox 250mg Capsule
4,BC Mox 500mg Capsule
5,BC-Zole Ointment
6,Bcc 5mg/2.5mg Tablet
7,Bcd Tablet
8,Bchol 25mg Tablet
9,Bcid Oral Suspension Sugar Free
10,Bcin 500mg Injection
11,Bcitron 1.25gm Syrup
12,Bclami 250mg Tablet
13,Bclav 250mg/125mg Tablet
14,Bclav 500mg/125mg Tablet
15,Bclav LB 200mg Tablet
16,Bclav-DS Dry Syrup Orange
17,Bclave 625 Duo Tablet
18,Bclave-Duo Dry Syrup
19,Bclo 10mg Tablet
20,Bcloz C Lotion
21,Bcloz Lotion
22,Bcofenac AQ 75mg Injection
23,Bcofenac-MR Tablet
24,Bcort 30mg Tablet
25,Bcort 6mg Oral Suspension
26,Bcort 6mg Oral Suspension
27,Bcort 6mg Tablet
28,Bcozy NP Tablet
29,Bcuff AX Syrup
30,Bcuff DX Syrup
31,Bcyp Syrup
