,items
0,Byblos Syrup
1,Bycet M 5mg/10mg Tablet
2,Byclav 250mg/125mg Tablet
3,Byclav 500mg/125mg Tablet
4,Byclav CV 1000mg/200mg Injection
5,Byclav CV Syrup
6,Bycof D Plus Syrup
7,Bycof Syrup
8,Bycof Tablet
9,Bycof-D Syrup
10,Bycold 500mg/25mg/4mg Tablet
11,Bycold NF 1 mg/125 mg/2.5 mg Syrup
12,Bycold Syrup
13,Bycold-Kid Syrup
14,Bydene Syrup
15,Bydep 20mg Tablet
16,Bye Cold Tablet
17,Bye Vom Forte 10mg/10mg/2.5mg Tablet
18,Bye Vom Forte 10mg/10mg/2.5mg Tablet
19,Bye-Cold Oral Suspension
20,Bye-Cold-DS Oral Suspension
21,Byedryl Syrup
22,Byepif 100mg/500mg Tablet
23,Byepif SP 100mg/15mg Tablet
24,Byescab 5% Lotion
25,Byetus A Syrup
26,Byetus A Syrup
27,Byetus DX Syrup
28,Byeworm 200mg Syrup
29,Byflam 100mg/325mg Tablet
30,Byflam MF Oral Suspension
31,Byflox 500mg Tablet
32,Bygnor TZ 400mg/600mg Tablet
33,Bygocef 100mg Tablet
34,Bygocef 200mg Tablet
35,Bygocef 50mg Syrup
36,Bylax 5mg Tablet
37,Byloza Syrup
38,Byloza Tablet
39,Bymet 1000 Tablet PR
40,Bymet 500mg Tablet
41,Bynaf Tablet
42,Bynuro 1500mcg Injection
43,Bynuro Plus Injection
44,Bypain 75mg Injection
45,Bypain S 50mg/15mg Tablet
46,Bypain SP 50mg/325mg/15mg Tablet
47,Bypain Tablet
48,Bypain-S10 Tablet
49,Bypodox 50mg Syrup
50,Bypol 250 Tablet
51,Bypol 500mg Tablet
52,Bypol-OD 250 Tablet ER
53,Bypol-OD 500 Tablet ER
54,Bypride 4 Tablet
55,Bypride 8mg Tablet
56,Bypro 50mg Tablet
57,Bypsin D Tablet
58,Bypsin Tablet
59,Byter-AL Tablet
60,Bytey M 30mg/500mg Tablet SR
61,Bytey M 60mg/500mg Tablet SR
62,Bytey Total 30mg/15mg/500mg Tablet SR
63,Bytey Total 60mg/15mg/500mg Tablet SR
64,Bythro 150mg Tablet
65,Bythro 50mg Suspension
66,Byx Tablet
