,items
0,CP 650mg Tablet
1,CP Cefo 100mg Tablet
2,CP Cefo 100mg Tablet
3,CP Dom 1mg Oral Suspension
4,CP Liv Syrup
5,CP Mol 2mg/500mg Tablet
6,CP Safe 200mg/125mg Tablet
7,CP Tablet
8,CP Tam 800mg Tablet
9,CP Tel 40mg Tablet
10,CP Tel 80mg Tablet
11,CP Tel H 40mg/12.5mg Tablet
12,CP Tel H 80mg/12.5mg Tablet
13,CP Van 1gm Injection
14,CP Van 500mg Injection
15,CP-Fen Syrup
16,CP-Max 200mg Tablet
17,CPIP-T 4000MG/500MG INJECTION
18,CPM 4mg Injection
19,CPM 4mg Tablet
20,CPM 4mg Tablet
21,CPM Injection
22,CPZ 100 Tablet
23,CPZ 100mg Tablet
24,CPZ 10mg Tablet
25,CPZ 200mg Tablet
26,CPZ 25 Tablet
27,CPZ 50 Tablet
