,items
0,SUCON N NASAL DROPS
1,SUCON TABLET
2,SUCRAFIL D SUSPENSION
3,SUCRAFIL D TABLET
4,SUGAMET GP 2 MG TABLET
5,SUGEST SG 100 MG CAPSULE
6,SULATIN 20MG TABLET
7,SULTABEST 375MG TABLET
8,SUMINAT AUTO INJECTION
9,SUMINAT AUTO INJECTION
10,SUMO 75 MG INJECTION
11,SUMO L 125 MG DROP
12,SUMO L DS 250 MG SUSPENSION
13,SUMO MR TABLET
14,SUOX 300MG TABLET
15,SUOX 450MG TABLET
16,SUPANAC 50MG TABLET
17,SUPERQUIN 600 MG TABLET
18,SUPRIMOX 250MG/250MG CAPSULE
19,SUPRIMOX KID 125 MG/125 MG TABLET
20,SURFAZ DUSTING POWDER
21,SUXILAN 40MG TABLET SR
22,Sualfa LA 80mg/480mg Tablet
23,Subacef 1000mg/500mg Injection
24,Subacef 1000mg/500mg Injection
25,Subacef 500mg/500mg Injection
26,Subacef Forte 1000mg/1000mg Injection
27,Subact 500 mg/500 mg Injection
28,Subact ES 1000 mg/500 mg Injection
29,Subact Forte 2000 mg/1000 mg Injection
30,Subact Injection
31,Subamycin 250mg Capsule
32,Subamycin 500mg Capsule
33,Subase 50mg Tablet
34,Subclav Dry Syrup
35,Subclav Dry Syrup
36,Subdu 200mg/32.5mg Capsule
37,Subh OZ 200mg Tablet
38,Subh OZ 200mg Tablet
39,Subhnir 300mg Capsule
40,Subid Tablet
41,Suboflam 250mg/50mg/325mg Tablet MR
42,Subospas 20mg/250mg Tablet
43,Suboxyl Plus Capsule
44,Subsyde M Gel
45,Subsyde-CR Capsule
46,Suc O Sucralfate+Oxetacaine Oral Suspension
47,Suc Syrup
48,Sucain Oral Suspension
49,Sucaine Oral Gel
50,Sucam 20mg Injection
51,Sucam 20mg Injection
52,Sucam Suspension
53,Sucan O Syrup
54,Sucane EP 60mg/325mg Tablet
55,Sucane P 100mg/325mg Tablet
56,Sucane SP 100mg/325mg/15mg Tablet
57,Sucane-Mps Oral Suspension Orange Sugar Free
58,Sucane-O Oral Suspension Sugar Free
59,Sucar Suspension
60,Sucate O Syrup
61,Succibact Injection
62,Succicort 100mg Injection
63,Succidox 100mg Tablet DT
64,Succidox 200mg Tablet
65,Succidox 50mg Dry Syrup
66,Succidox 50mg Dry Syrup
67,Succimed 1000mg Injection
68,Succimed 125mg Injection
69,Succimed 40mg Injection
70,Succimed 500mg Injection
71,Succin Injection
72,Succin Injection
73,Succinyl Choline Chloride 500mg Injection
74,Succinylcholine Chloride Injection
75,Succor P 100mg/325mg Tablet
76,Succros O Syrup
77,Succros O Syrup
78,Sucee Tablet
79,Sucef 100mg Tablet
80,Sucef 100mg Tablet
81,Sucef 200mg Tablet
82,Sucef 200mg Tablet
83,Sucef 50mg Dry Syrup
84,Sucef CV 200mg/125mg Tablet
85,Sucef CV 50mg/31.25mg Dry Syrup
86,Sucef CV 50mg/31.25mg Dry Syrup
87,Sucef O Syrup
88,Sucef Syrup
89,Sucen O 1000mg/20mg Syrup
90,Sucet 10mg Tablet
91,Sucet 5mg Tablet
92,Sucet Syrup
93,Sucfab 1000mg Oral Suspension
94,Sucfab-O Oral Suspension
95,Sucfal O Syrup
96,Sucfal O Syrup
97,Sucfate O Suspension
98,Sucfate Suspension
99,Suchpod OX 200mg/200mg Tablet
100,Suchpod OX 200mg/200mg Tablet
101,Sucid 1000mg Oral Suspension
102,Sucid 1000mg Oral Suspension
103,Sucid-O Oral Suspension
104,Suclate O Syrup
105,Suclav 1000mg/200mg Injection
106,Suclen O Syrup
107,Suclen O Syrup
108,Suclice Oral Suspension
109,Suclice Oral Suspension
110,Suclice-O Oral Suspension
111,Suclosz 100mg Tablet
112,Suclosz 25mg Tablet
113,Suclosz 50mg Tablet
114,Sucmod-O Oral Suspension
115,Sucmod-O Oral Suspension
116,Sucmol Suspension
117,Sucnol O Syrup
118,Sucnol Suspension
119,Suco Fast O Oral Suspension
