,items
0,I 10 Capsule
1,I 20 Capsule
2,I Acne 10mg Capsule
3,I Acne 20mg Capsule
4,I Bar S 20mg Injection
5,I Boric Eye Drop
6,I Brint 200mg Capsule
7,I Cip Eye Drop
8,I Clear Eye Drop
9,I Con 0.03 mg/0.15 mg Tablet
10,I Deriva 10mg Capsule
11,I Deriva 20mg Capsule
12,I Feel 100mg Tablet
13,I Feel 25mg Tablet
14,I Feel 50mg Tablet
15,I Fix 100mg Tablet
16,I Flur Eye Drop
17,I Fresh Eye Drop
18,I Gate 0.3% Eye Drop
19,I Gest 200mg Tablet
20,I Gest 200mg Tablet SR
21,I Gest 300mg Tablet SR
22,I Glow Lite Cream
23,I Glow Night Cream
24,I Kacin 100mg Injection
25,I Kacin 250mg Injection
26,I Kacin 500mg Injection
27,I Ket 2% Cream
28,I Ket 2% Soap
29,I Ket 200mg Tablet
30,I Lax 20mg Capsule
31,I Lube  Eye Drop
32,I M Safe 200mg Tablet DT
33,I M Sure 250mg Tablet
34,I M Sure 500mg Tablet
35,I Mide 250mg Tablet
36,I NID P TABLET
37,I Nac Eye Drop
38,I Nem 250mg/250mg Injection
39,I Nem 500mg/500mg Injection
40,I Nep 0.1% Eye Drop
41,I New 10mg Capsule
42,I New 20mg Capsule
43,I Nid 50mg Suspension
44,I Nid Aio 100mg Tablet
45,I Nid Aio Suspension
46,I Nid Plus 100 mg/500 mg Tablet
47,I Nid Sera 100 mg/15 mg Tablet
48,I Nid Sera P Tablet
49,I Nid Tablet
50,I OD 40mg Injection
51,I OD 40mg Injection
52,I Par 100mg/125mg Syrup
53,I Par 200mg Tablet
54,I Plus 50mg Injection
55,I RUN 50mg Injection
56,I Rd 30mg/20mg Capsule SR
57,I Salic 3 Ointment
58,I Salic 6 Ointment
59,I Salic CP Lotion
60,I Sartan 50mg Tablet
61,I Sartan A 40mg Tablet
62,I Soft Ophthalmic Solution
63,I Star 6mg Tablet
64,I Star Tablet
65,I Stat 500mg/500mg Injection
66,I Statin R 10mg Tablet
67,I Tax 1000mg Injection
68,I Tax 1000mg Injection
69,I Tax 125mg Injection
70,I Tax 125mg Injection
71,I Tax 2000mg Injection
72,I Tax 2000mg Injection
73,I Tax 250mg Injection
74,I Tax 250mg Injection
75,I Tax 500mg Injection
76,I Tax 500mg Injection
77,I Tax OF 200mg/200mg Tablet
78,I Tax S 1000 mg/500 mg Injection
79,I Tax S 250 mg/125 mg Injection
80,I Tax S 500 mg/250 mg Injection
81,I Tax T 1000 mg/125 mg Injection
82,I Tear Eye Drop
83,I Ten 100mg Injection
84,I Tone 1000mg Injection
85,I Tone 125mg Injection
86,I Tone 2000mg Injection
87,I Tone 250mg Injection
88,I Tone 500mg Injection
89,I Trans 4000mg/500mg Injection
90,I Turbo 200mg Capsule
91,I Turbo 200mg Capsule
92,I Zol 0.5mg Tablet
93,I Zone S 1000mg/500mg Injection
