,items
0,DO 25mg Tablet
1,DO 75mg Tablet
2,DO RE ME 25mg Tablet
3,DO RE ME 50mg Tablet
4,DO RE ME 75mg Tablet
5,DOBESIL OINTMENT
6,DOCETAX 80 MG INJECTION
7,DOCETEC 20MG INJECTION
8,DOCETERE 120MG SOLVENT FOR INJECTION
9,DOCETERE 80MG SOLVENT FOR INJECTION
10,DOCETERO 120 MG INJECTION
11,DOCETERO 20 MG INJECTION
12,DOCETERO 80 MG INJECTION
13,DOGENOSA 500 MG INJECTION
14,DOLONEX 40 MG INJECTION
15,DOLORAL  100MG/15MG TABLET
16,DOLOROFF ASP 100MG/500MG/15MG TABLET
17,DOLOSAN 400MG/325MG TABLET
18,DOLOSPAN OD TABLET
19,DOM Forte Tablet
20,DOMEPRAZ TABLET
21,DOMLEY-C 15MG/20MG TABLET
22,DOMLEY-C 15MG/20MG TABLET
23,DOMPAN OD TABLET
24,DOMPEX TABLET
25,DOMPEX TABLET MD
26,DOMSTAL MT   5 MG TABLET
27,DOMSTAL OD   30 MG TABLET SR
28,DOMSTAL P 10 MG/500 MG TABLET
29,DOMSTAL RD 30 MG/20 MG CAPSULE SR
30,DOMZINE 10MG/20MG TABLET
31,DONEP ODT 10 MG TABLET
32,DONEP ODT 5 MG TABLET
33,DONEP ODT 5 MG TABLET
34,DOPEZIL 10 MG TABLET
35,DOPEZIL 5MG TABLET
36,DOT 250mg/60Million cells Capsule
37,DOT 250mg/60Million cells Capsule
38,DOT Capsule
39,DOXIBA 400 MG TABLET
40,DOXOBID 400MG TABLET
41,DOXOGOLD 10 MG INJECTION
42,DOXOGOLD 50 MG INJECTION
43,DOXOLIN 100 MG SYRUP
44,DOXOVENT M 400MG/10MG TABLET
45,DOXYRIC 500 MG TABLET
46,DOXYRIC TABLET
