,items
0,OKACIN 3 MG DROPS
1,Okabate-GM Cream
2,Okabax 12.5mg Tablet
3,Okabion 12 Injection
4,Okabion NT Tablet
5,Okabion OD 2500mcg Injection
6,Okabion OD 2500mcg Injection
7,Okabion-GB Tablet
8,Okabion-PG Capsule
9,Okabion-Plus Injection
10,Okabiotic Ear Drop
11,Okacef 500 Injection
12,Okacef 500mg Capsule
13,Okacef TZ Injection
14,Okacef-SB 375 Injection
15,Okacef-SB 375 Injection
16,Okaceph 250mg Tablet
17,Okaceph Syrup
18,Okacet 5mg Syrup
19,Okacet AX 10mg Tablet
20,Okacet Cold Tablet
21,Okacet Cold Total Tablet
22,Okacet L Plus Suspension
23,Okacet Tablet
24,Okacet Tablet
25,Okacet Total 5 mg/10 mg/500 mg Tablet
26,Okacet-L Syrup
27,Okacet-L Tablet
28,Okacid 20mg Capsule
29,Okacid D Capsule
30,Okacin 500mg Injection
31,Okacold Tablet
32,Okacold Tablet
33,Okacoxib T 60mg/4mg Tablet
34,Okacoxib T 60mg/4mg Tablet
35,Okadine M Ointment
36,Okadoxime 100mg Dry Syrup
37,Okadoxime 100mg Dry Syrup
38,Okadoxime 200 Tablet
39,Okadrox 500mg Tablet
40,Okafex-M Tablet
41,Okafexime 100mg Tablet
42,Okafexime 50mg Dry Syrup
43,Okafexime-O Tablet
44,Okafexime-O Tablet
45,Okafin Oral Suspension
46,Okaflox M Suspension
47,Okaflox TZ Tablet
48,Okagesic 50mg/325mg Tablet
49,Okagesic MR Tablet
50,Okahistine 8mg Tablet
51,Okalid 100mg Tablet
52,Okalid 100mg Tablet
53,Okalid Plus 100mg/10mg Tablet
54,Okamet 500 Tablet
55,Okamycin 250mg Tablet
56,Okamycin 500 Tablet
57,Okanac 100mg Tablet
58,Okanac SR Tablet
59,Okanac T 100mg/4mg Tablet
60,Okanil B Cream
61,Okareb 20mg Injection
62,Okareb 20mg Injection
63,Okareb 20mg Tablet
64,Okareb A 200mg/20mg Capsule SR
65,Okareb D 10mg/20mg Tablet
66,Okareb D 30mg/20mg Capsule SR
67,Okareb-L Capsule SR
68,Okarex AT Syrup
69,Okarex BR Syrup
70,Okarex-LA Syrup
71,Okas Q Tablet
72,Okasid 20mg Capsule
73,Okasid 20mg Capsule
74,Okasin 500 Injection
75,Okasin 500 Injection
76,Okaslide P 100mg/325mg Tablet
77,Okasma 5mg/10mg Tablet
78,Okaspas Tablet
79,Okataz Injection
80,Okatop Injection
81,Okavax Std 1000PFU Injection
82,Okavax Vaccine
83,Okay 5mg Tablet
84,Okazac-D Capsule
85,Okazole-C Dry Syrup
86,Okazole-C Dry Syrup
87,Okcin 200mg Tablet
88,Okcin 400mg Tablet
89,Okderm Shampoo
90,Okderm Soap
91,Okedo 100mg Tablet
92,Okeron 0.1mg Injection
93,Oket-DT Tablet
94,Okflox 200 Tablet
95,Okflox 200mg Tablet
96,Okflox OZ 200mg/500mg Tablet
97,Okflox OZ 200mg/500mg Tablet
98,Okflox OZ Oral Suspension
99,Okflox RA Oral Suspension
100,Okflox-OZ Tablet
101,Okicort 12mg Tablet
102,Okicort 6mg Tablet
103,Okigest 100 Soft Gelatin Capsule
104,Okigest 100 Soft Gelatin Capsule
105,Okigest 300mg Tablet SR
106,Okigest SR 200 Tablet
107,Okikast FX 10mg/120mg Tablet
108,Okikast-L Tablet
109,Okil 200mg Tablet
110,Okipan-D Capsule SR
111,Okipod 200mg Tablet
112,Okipod 200mg Tablet
113,Okipod CV 200mg/125mg Tablet
114,Oks 200mg Tablet
115,Oks 200mg Tablet
116,Oks 50mg/5ml Syrup
117,Oks OZ Tablet
118,Oksnida 100mg/500mg Tablet
119,Oktus Cough Syrup
120,Okuflox 200mg Tablet
