,items
0,cemo 250mg Capsule
1,CE 100mg Capsule
2,CE 100mg Capsule
3,CE 200mg Capsule
4,CE Clave Dry Syrup
5,CE Dexim 100mg Syrup
6,CE Dexim 100mg Syrup
7,CE Dexim 100mg Tablet DT
8,CE Dexim 100mg Tablet DT
9,CE Dexim 200mg Tablet
10,CE Dexim 50mg Dry Syrup
11,CE4 250mg Tablet
12,CE4 500 Tablet
13,CED Ear Drop
14,CEF 4 1GM INJECTION
15,CEFACIN 500 MG CAPSULE
16,CEFACURE  REDIMIX 250mg/5ml Oral Liquid
17,CEFACURE 125 MG TABLET DT
18,CEFACURE 250 MG TABLET
19,CEFACURE 500 MG CAPSULE
20,CEFACURE AF 750 MG TABLET
21,CEFAHEAD 500MG TABLET
22,CEFBLAST 500 MG TABLET
23,CEFECTIVE 100MG TABLET
24,CEFENTA 125MG TABLET
25,CEFENTA TABLET
26,CEFENTA TABLET
27,CEFF CF 500MG CAPTAB
28,CEFGLOBE S FORTE  INJECTION 1000 MG/500 MG
29,CEFI O TABLET DT
30,CEFI T 1000 MG/125 MG INJECTION
31,CEFI T 500 MG/62.5 MG INJECTION
32,CEFIFURT XL 200 MG/500 MG TABLET
33,CEFIZOX 250 MG INJECTION
34,CEFLOX 500 MG TABLET
35,CEFMIX 125 MG SYRUP
36,CEFMIX 250 MG CAPSULE
37,CEFNEST INJECTION
38,CEFO A-Z 200MG/500MG TABLET
39,CEFOCEF PLUS  TABLET 200 MG/200 MG
40,CEFOCEF XL TABLET
41,CEFPOTAS 200MG TABLET
42,CEFRINE PLUS 500 MG/250 MG INJECTION
43,CEFROM 1 GM INJECTION
44,CEFRON 125 MG SYRUP
45,CEFRON 250 MG CAPSULE
46,CEFRON 500 MG CAPSULE
47,CEFTIWIN LB 100 TABLET
48,CEFTIWIN LB 200 TABLET
49,CEFTIWIN LB 200 TABLET
50,CEFTOP 500 MG CAPSULE
51,CEFTOP 500 MG/500 MG INJECTION
52,CEFTUM 125 MG ORAL SUSPENSION
53,CEFUMADE 500MG TABLET
54,CEFURICA 500 MG TABLET
55,CEFURONAT 250MG TABLET
56,CEHAM 1000MG INJECTION
57,CELICA 10 MG TABLET
58,CELICA 20 MG TABLET
59,CELLCEPT 250 MG / ML SUSPENSION
60,CELONIB 400 MG TABLET
61,CEMALO 10MG TABLET
62,CEMALO 10MG TABLET
