,items
0,FM 1 Eye Drop
1,FM 10mg/120mg Tablet
2,FM 20mg Tablet
3,FM 24 Tablet
4,FM 3 Kit
5,FM 3 Kit
6,FM 40mg Tablet
7,FM 50 MG TABLET
8,FM Cort 40mg Injection
9,FM DAC 25mg Injection
10,FM DAC 50mg Injection
11,FM Derma Ointment
12,FM ES D 30mg/40mg Capsule SR
13,FM Gest 200 SR Tablet
14,FM KIT
15,FM O 20mg Capsule
16,FM OD 10mg/20mg Capsule
17,FM Plus 80 mg/480 mg Tablet
18,FM-Rox Tablet
19,FMH-Coalsal Ointment
20,FML Liquifilm
21,FML NEO Liquifilm
22,FML T Eye Drop
23,FMN Eye Drop
24,Fmbutol 800mg Tablet
25,Fmclav 350 mg/75 mg Dry Syrup
26,Fmclav 500 mg/125 mg Tablet
27,Fmine 100 Tablet
28,Fmine 50 Tablet
29,Fmp Tablet
30,Fmx 250mg Tablet DT
31,Fmx 500mg Tablet DT
32,Fmx CV 250mg/125mg Tablet
33,Fmx CV 500mg/125mg Tablet
34,Fmx CV 500mg/125mg Tablet
35,Fmx CV Dry Syrup
36,Fmx CV Forte Dry Syrup
37,Fmx D 250mg/250mg Capsule
38,Fmx D Plus 250mg/250mg Capsule
