,items
0,NT Biocef 100 Tablet DT
1,NT Biocef 200mg Tablet DT
2,NT Biocef 50mg Dry Syrup
3,NT Biocef 50mg Tablet
4,NT Biocef 50mg Tablet
5,NT Biocef LB 200mg Tablet DT
6,NT Candida 150mg Tablet
7,NT Cef 200mg Tablet
8,NT Cef 50mg Syrup
9,NT Cef DT 100mg Tablet
10,NT Clave 500mg/125mg Tablet
11,NT Clave 500mg/125mg Tablet
12,NT Clave Syrup
13,NT Cold Suspension
14,NT Cold Tablet
15,NT Flux Syrup
16,NT Frost P Tablet
17,NT Grain Tablet
18,NT Kof Syrup
19,NT Kuf AM Syrup
20,NT Kuf D Syrup
21,NT Kuf M Syrup
22,NT Kuf M Syrup
23,NT Kuf Syrup
24,NT Mal 150mg Injection
25,NT Mal 150mg Injection
26,NT Mal 75mg Injection
27,NT Natal MP 200mg Capsule
28,NT Scab Lotion
29,NT Scab Lotion
30,NT Scab Soap
31,NT Spas 10mg Injection
32,NT Spas 10mg/40mg Drop
33,NT Spas 20 mg/500 mg Injection
34,NT Spas 20mg/500mg Tablet
35,NT Spas Tablet
36,NT Ther 150mg Injection
37,NT Vomit 4mg Tablet
38,NT-Frost Oral Suspension
39,NT-Natal 250mg Injection
40,NT-Natal 500 Injection
41,NTH 5 Tablet
42,NTap 40mg Injection
43,NTap 40mg Tablet
44,Ntact 50mg Injection
45,Ntact 50mg Injection
46,Ntbec 2mg Infusion
47,Ntcef 1000mg Injection
48,Ntcef 250mg Injection
49,Ntcef 500mg Injection
50,Ntcef SL 1000mg/500mg Injection
51,Ntcef SL 250mg/125mg Injection
52,Ntcef SL 500mg/250mg Injection
53,Ntcef TZ 1000mg/125mg Injection
54,Ntd Suspension
55,Ntd Suspension
56,Ntd Tablet
57,Ntdol 100mg/325mg Tablet
58,Ntdol MR 100mg/325mg/2mg Tablet
59,Ntdol SP 100mg/325mg/15mg Tablet
60,Ntdol TP 100mg/325mg/37.5mg Tablet
61,Ntflox 200mg Tablet
62,Ntflox 200mg Tablet
63,Ntflox 50mg Syrup
64,Ntflox OZ 200mg/500mg Tablet
65,Ntflox OZ Syrup
66,Ntflox OZ Syrup
67,Ntfun Ear Drop
68,Ntfung 150mg Tablet
69,Ntfung 200mg Tablet
70,Ntg 5mg Injection
71,Ntgn 2.6 Tablet CR
72,Ntgn 6.4 Tablet CR
73,Nthrosin 200mg/5ml Suspension
74,Nthrosin 250mg Tablet
75,Nthrosin 500mg Tablet
76,Nthrosin CV 625 Tablet
77,Ntini Spas Tablet
78,Ntire Capsule SR
79,Ntiz Tablet
80,Ntkold 5mg/325mg/5mg Tablet
81,Ntkold-Plus Tablet
82,Ntlr Tablet
83,Ntn 10mg Injection
84,Ntn 10mg Injection
85,Ntn 200mg Injection
86,Ntn 25mg Injection
87,Ntn 50mg Injection
88,Ntomec-G 300mg/500mcg Tablet
89,Ntox 90mg Tablet
90,Ntp 10mg Tablet
91,Ntp Tablet
92,Ntrax 25mg Tablet
93,Ntrax 5mg Tablet
94,Ntrox 150mg Tablet
95,Ntspass Tablet
