,items
0,Nxclav 1000mg/200mg Injection
1,Nxclav 250mg/125mg Tablet
2,Nxclav 400mg/57mg Dry Syrup
3,Nxclav 400mg/57mg Dry Syrup
4,Nxclav 500mg/125mg Tablet
5,Nxclav AX Capsule
6,Nxclav AX Capsule
7,Nxclav Dry Syrup
8,Nxclav Kid 200mg/28.5mg Tablet DT
9,Nxclav LB 500mg/125mg Tablet
10,Nxclav Oral Drops
11,Nxfyllin D 400mg Tablet
12,Nxfyllin LM 10mg/5mg/200mg Tablet
13,Nxpram 0.5mg/10mg Tablet
14,Nxt Clav Tablet
15,Nxtdol P 100mg/325mg Tablet
16,Nxtflo-DSR Capsule
17,Nxtpride M 1mg/500mg Tablet
18,Nxzolid 100mg Dry Syrup
19,Nxzolid 600mg Tablet
