,items
0,MB 12 Injection
1,MB 25mg Tablet
2,MB 500mcg Injection
3,MB 50mg Tablet
4,MB Fol 1500mcg/100mg/100mg Injection
5,MB OC Injection
6,MB-Plus Injection
7,Mb2ace-SP Tablet
8,Mb2cef 200 DT Tablet
9,Mb2cef 50 Dry Syrup
10,Mbcid-DSR Capsule
11,Mbclo Plus Injection 2ml
12,Mbdry-D Syrup
13,Mbdry-D Syrup
14,Mbend 400mg Tablet
15,Mbend Suspension
16,Mbend Suspension
17,Mbkacin 100mg Injection
18,Mbkacin 250mg Injection
19,Mbkacin 500mg Injection
20,Mblive-M Syrup
21,Mbmef-P Oral Suspension
22,Mbpan-DSR Capsule
23,Mbpera-P Oral Suspension
24,Mbpime 1gm Injection
25,Mbpod 200mg Tablet
26,Mbpraz D 30mg/20mg Capsule SR
27,Mbrab-DSR Capsule
28,Mbrace-PSR Tablet
29,Mbrace-PSR Tablet
30,Mbrodex Syrup
31,Mbrox LG Syrup
32,Mbrox P Syrup
33,Mbrox S Syrup
34,Mbrox S Syrup
35,Mbrox TG Syrup
36,Mbscab Soap
37,Mbsporin Powder
38,Mbwet-A Syrup
