,items
0,DI Cloxina 250mg/250mg Capsule
1,DI Plus 300mg/10mg Tablet
2,DI Valp 1000mg Tablet
3,DI Valp 250mg Tablet
4,DI Valp 500mg Tablet
5,DI Valp 750mg Tablet
6,DI Valp 750mg Tablet
7,DI-Loxy 250mg/250mg Tablet
8,DI-Moxyna Capsule
9,DIABETROL 3D 5 MG/500 MG/15 MG TABLET
10,DIAVASC 5MG TABLET
11,DICARD 30MG TABLET
12,DICARD 60MG TABLET
13,DICARD 60MG TABLET
14,DICARD 90MG TABLET SR
15,DICFAST 50 MG CAPSULE
16,DICLOMAC GEL
17,DICLOMOL 100 MG TABLET SR
18,DICLONAC P 50MG/500MG TABLET
19,DICLOWIN CREAM
20,DICLOX LB TABLET
21,DICLOX LB TABLET
22,DICLOZYME 50 MG/10 MG TABLET
23,DICLOZYME 50 MG/10 MG TABLET
24,DILEX OD 500 MG TABLET
25,DILGARD 120MG TABLET XL
26,DILGARD 180MG TABLET XL
27,DILGINA 30MG TABLET
28,DILIGAN 12.5 MG TABLET
29,DILTISYN 30MG TABLET
30,DILTISYN 60MG TABLET
31,DINEX EC 400MG TABLET
32,DIONINDON 16 MG TABLET
33,DIPNATE GM CREAM
34,DIPRESS 5MG TABLET
35,DIPRESS PLUS 5MG/50MG TABLET
36,DIPROEX 1000 MG TABLET ER
37,DISOKIND 500 MG TABLET ER
38,DISOKIND 750 MG TABLET ER
39,DISORATE 250 MG TABLET
40,DISTENIL 80 MG TABLET
41,DIVERCIL 50 MG INJECTION
42,DIVUNA 250MG TABLET ER
43,DIXIN 0.5 MG INJECTION
