,items
0,TABALON 400MG TABLET
1,TABO 20mg Tablet
2,TACID D  TABLET 10 MG/20 MG
3,TACROTOPIC FORTE OINTMENT
4,TACROTOPIC OINTMENT
5,TADASURE 10MG TABLET
6,TADASURE 10MG TABLET
7,TADASURE 20MG TABLET
8,TAF GM Cream
9,TAGON 6 MG TABLET
10,TALENDOL 1.5MG TABLET
11,TAMODEX 20 MG TABLET
12,TAPENTA 100 MG TABLET
13,TAPENTROL 100 MG TABLET
14,TAPENTROL 50 MG TABLET
15,TAPIC EM  INJECTION 4000 MG/500 MG
16,TARANA TABLET
17,TARCEVA 100 MG TABLET
18,TARCEVA 150MG TABLET
19,TAURPOL 500MG TABLET
20,TAURPOL ACP 100MG/500MG TABLET
21,TAURPOLAC 100MG TABLET
22,TAVANIC 500 MG INFUSION
23,TAVEGYL 1 MG TABLET
24,TAXIM 2000 MG INJECTION
25,TAXIM 375 MG INJECTION
26,TAXIM 50 MG DRY SYRUP
27,TAXIM 750 MG INJECTION
28,TAZIRA 4.5 GM INJECTION
29,TAZKAIR 4000MG/500MG INJECTION
30,TAZON 4000MG/500MG INJECTION
31,TAZOTUM 2000MG/250MG INJECTION
32,TAZOTUM 4000MG/500MG INJECTION
