,items
0,Mb2ace-SP Tablet
1,Mb2cef 200 DT Tablet
2,Mb2cef 50 Dry Syrup
3,Mbcid-DSR Capsule
4,Mbclo Plus Injection 2ml
5,Mbdry-D Syrup
6,Mbdry-D Syrup
7,Mbend 400mg Tablet
8,Mbend Suspension
9,Mbend Suspension
10,Mbkacin 100mg Injection
11,Mbkacin 250mg Injection
12,Mbkacin 500mg Injection
13,Mblive-M Syrup
14,Mbmef-P Oral Suspension
15,Mbpan-DSR Capsule
16,Mbpera-P Oral Suspension
17,Mbpime 1gm Injection
18,Mbpod 200mg Tablet
19,Mbpraz D 30mg/20mg Capsule SR
20,Mbrab-DSR Capsule
21,Mbrace-PSR Tablet
22,Mbrace-PSR Tablet
23,Mbrodex Syrup
24,Mbrox LG Syrup
25,Mbrox P Syrup
26,Mbrox S Syrup
27,Mbrox S Syrup
28,Mbrox TG Syrup
29,Mbscab Soap
30,Mbsporin Powder
31,Mbwet-A Syrup
