,items
0,BR Gel Gel
1,BR-Cold Oral Suspension
2,BREN 100MG/5ML SUSPENSION
3,BREN 200MG TABLET
4,BREN 400MG TABLET
5,BREN 600MG TABLET
6,BRICACEF 100 MG/62.5 MG TABLET DT
7,BRICACEF PAED 50 MG/31.25 MG DRY SYRUP
8,BRIDIC-T Eye Drop
9,BRISTOKACIN 1000 MG INJECTION
10,BRO ZEDEX  CAPSULE 50MG/1.25MG/4MG
11,BRO-RT Tablet
12,BROADICLOX 125MG/125MG INJECTION
13,BROADICLOX 250MG/250MG INJECTION
14,BROADICLOX 250MG/250MG INJECTION
15,BRODACTAM 4000MG/500MG INJECTION
16,BRONCHO VAXOM CAPSULE
17,BRONCO XP  SYRUP 15 MG/50 MG/1 MG
18,BRONCONIL 15 MG/2.5 MG/50 MG SYRUP
19,BRONCORDIL 80 MG SYRUP
20,BRONOLAX 4MG/10MG SYRUP
21,BRUFIT OD 400 MG TABLET
22,BRUSTAN 400 MG/325 MG SUSPENSION
23,BRUTEK 400 MG TABLET
24,BRUTEK P  TABLET 300 MG/500 MG
25,Brace 100 Capsule
26,Brace 100mg/500mg Tablet
27,Brace 50mg Syrup
28,Brace TH 100mg/4mg Tablet
29,Brachy Expectorant
30,Bracken-NTM Tablet
31,Braclin 150mg Capsule
32,Braclin 300mg Capsule
33,Braclin 300mg Injection
34,Braclin 600mg Injection
35,Bract 400mg Tablet
36,Bradia 5 Tablet
37,Bradia 7.5mg Tablet
38,Bradilex Syrup
39,Brag Eye Drops
40,Braincit-P Tablet
41,Braingates 1000mcg Injection
42,Brainox 1200mg Tablet
43,Brainox 200mg Injection
44,Brainox 400mg Tablet
45,Brainox 500mg Syrup
46,Brainpro 10mg Tablet
47,Brainstar 0.8mg Tablet
48,Brainstar OD 2.5mg Tablet
49,Braintam 800mg Tablet
50,Braintam Syrup
51,Brakcid D 30mg/40mg Capsule SR
52,Brakke Tablet
53,Bral 500mg Tablet
54,Bralspas 20mg/325mg Tablet
55,Bralspas Injection
56,Bralspas Kid 5mg/125mg Oral Suspension
57,Bralspas Plus 10mg/250mg Tablet
58,Bramadol 100mg Injection
59,Bramadol 50mg Injection
60,Bramadol-P 50mg/500mg Capsule
61,Bramil 2.5mg Tablet
62,Bramil 5mg Tablet
63,Branac Plus 100mg/500mg/15mg Tablet
64,Branip Tablet
65,Branolin P 500mg/400mg Tablet
66,Bravelle 100IU Injection
67,Bravelle 75I.U Injection
68,Bravemol Infusion
69,Bravia 20 Tablet
70,Bravia-D Tablet
71,Bravia-DSR Capsule
72,Bravia-IT Capsule
73,Bravia-LS Capsule SR
74,Bravo Expectorant
75,Bravopod 200 Tablet DT
76,Bravopod Oral Suspension
77,Braxclav 500mg/125mg Tablet
78,Braxgest D Tablet
79,Braxpan 40mg Tablet
80,Braxpan D 10mg/40mg Tablet
81,Brazicin Tablet
82,Brazo 20mg Tablet
83,Brazo-D 10mg/20mg Tablet
84,Brazo-IT 20mg/150mg Capsule
85,Brazol DSR 30mg/20mg Capsule
86,Brcof LS Syrup
87,Bre Mox Dry Syrup
88,Bre Mox Dry Syrup
89,Bre ON 2mg Dry Syrup
90,Breakfree 10mg/10mg/2.5mg Tablet
91,Breakuf Blue Syrup
92,Breakuf Red Syrup
93,Breakuf Syrup
94,Breasy Oral Drops
95,Breasy-AX Syrup
96,Breasy-LS Syrup
97,Breath DX Syrup
98,Breath Syrup
99,Breathair Plus Syrup
100,Breathezy 10mg Tablet
101,Breathezy L 5 mg/10 mg Tablet
102,Breaze 10mg Tablet
103,Breaze 5mg Tablet
104,Breaze-FX Tablet
105,Breaze-L KID Tablet DT
106,Breaze-L Tablet
107,Brebate-GM Ointment
108,Brecef 200mg Tablet
109,Brecet 5mg Tablet
110,Brecet M 5mg/10mg Tablet
111,Brecita 100 Tablet
112,Brecita 50 Tablet
113,Brecold 5mg/325mg/5mg Tablet
114,Brecomin 1500 Injection
115,Brecomin 2500 Injection
116,Brecon 100mg Capsule
117,Brecon 200mg Capsule
118,Bredium 20mg Injection
119,Breemax 200mcg Inhaler
120,Breemax F Inhaler
121,Breemax F Inhaler
122,Breepod 50mg Dry Syrup
123,Breetel 20mg Tablet
124,Breetel 40 Tablet
125,Breetel 80 Tablet
126,Breetel AM Tablet
127,Breetel AT Tablet
128,Breetel Forte Tablet
129,Breetel RM 40mg/5mg Tablet
130,Breethe L 5mg/10mg Tablet
131,Breethe L Kid 2.5mg/4mg Tablet DT
132,Breethe L Syrup
