,items
0,GM -SR1 Tablet
1,GM -SR2 Tablet
2,GM 1 Tablet SR
3,GM 1mg/500mg Tablet
4,GM 2 Tablet SR
5,GM 2mg/500mg Tablet
6,GM Click 1mg/500mg Tablet
7,GM Click 2mg/500mg Tablet
8,GM Pio 1mg/500mg/15mg Tablet
9,GM Pio 2mg/500mg/15mg Tablet
10,GM SR1 Forte Tablet
11,GM SR2 Forte Tablet
12,GM Tablet
13,GM Topic Cream
14,GM-Care SR 500 Tablet
15,GMD LF 500mg Tablet
16,GMD OF 200mg Tablet
17,GMD OF Suspension
18,GMD OF Suspension
19,GMH 150IU INJECTION
20,GMH HP 150IU Injection
21,GMH HP 75 Injection
22,GMINE 1MG TABLET
23,GMINE 2MG TABLET
24,GML 1mg Tablet
25,GMM V 2mg/500mg/0.2mg Tablet
26,GMM V Forte 3mg/1000mg/0.3mg Tablet
27,GMP 1 M Tablet PR
28,GMP 16mg Tablet
29,GMP 2 Tablet SR
30,GMP 4mg Tablet
31,GMP M 2 Tablet
32,GMP Star 1 Tablet SR
33,GMP Star 2 Tablet SR
34,GMP Tablet SR
35,GMV 1 Tablet
36,GMV 2 Tablet
