,items
0,DG Msm 50mg/750mg/250mg Tablet
1,DG Msm 50mg/750mg/250mg Tablet
2,DG Plus 50mg/750mg/250mg Tablet
3,DGM 500mg/50mg/250mg Tablet
4,Dg 3 Tablet
5,Dg Pain Tablet
6,Dgcef 1000mg Injection
7,Dgcef 250mg Injection
8,Dgcef 500mg Injection
9,Dgcef S 1000mg/500mg Injection
10,Dgcef S 250mg/125mg Injection
11,Dgcef S 500mg/250mg Injection
12,Dgcef T 1000mg/125mg Injection
13,Dgcef T 250mg/31.25mg Injection
14,Dgcold DS Oral Suspension
15,Dgcold Oral Drops
16,Dgcold Oral Suspension
17,Dgcold Tablet
18,Dgcort 6mg Tablet
19,Dgdal Tablet
20,Dgenta Ear Drop
21,Dgesic 75mg Injection
22,Dgesic P 50mg/325mg Tablet
23,Dgesic S 50mg/10mg Tablet
24,Dgesic SP 50mg/325mg/10mg Tablet
25,Dgkryp M 50mg/750mg/250mg Tablet
26,Dglm 50mg/750mg Tablet
27,Dglon 8mg Tablet
28,Dgm 80 mg/500 mg Tablet
29,Dgm Plus Tablet
30,Dgnac 75mg Injection
31,Dgnac PC 50mg/325mg/15mg Tablet
32,Dgnac S 50mg/15mg Tablet
33,Dgpan 40mg Tablet
34,Dgpan D 10mg/40mg Tablet
35,Dgpan-DSR Capsule
36,Dgrab 20mg Tablet
37,Dgrab D 30mg/20mg Capsule SR
38,Dgrab L 75mg/20mg Capsule SR
39,Dgrnil 30mg Capsule
40,Dguta 80mg Injection
