,items
0,DZ 30mg Tablet
1,DZ 60mg Tablet
2,DZ CD 120mg Capsule
3,DZ-Cort 6 Tablet
4,DZ-Cort Oral Suspension
5,DZC 6mg Tablet
6,Dzakey 6mg Syrup
7,Dzcot 30mg Tablet
8,Dzcot 6mg Tablet
9,Dzep M 5mg/10mg Tablet
10,Dzicot 6mg Tablet
11,Dzid 250mg Injection
12,Dzid 250mg Injection
13,Dzid XP 1000mg/125mg Injection
14,Dzid XP 250mg/31.25mg Injection
15,Dzid XP 500mg/62.5mg Injection
16,Dzire 50mg Capsule
17,Dzire P 100mg/325mg Tablet
18,Dzire SP 100mg/325mg/15mg Tablet
19,Dzm 30 Tablet
20,Dzm 60mg Tablet
21,Dzspin 6mg Tablet
