,items
0,LA Clav 625 Tablet
1,LA Mika 250mg Injection
2,LA Mika 500mg Injection
3,LA-Bis Tablet
4,LA-Cuff Syrup
5,LABCHLOR 1GM INJECTION
6,LABETOLOL 100MG TABLET
7,LABIL 100 MG TABLET
8,LACASA 100 MG TABLET
9,LACASA 150 MG TABLET
10,LACASA 50 MG TABLET
11,LACOSURE 100 MG TABLET
12,LACOSURE 50 MG TABLET
13,LACRISAN EYE DROP
14,LAFTER 10 TABLET
15,LAFUDAC 5 MG TABLET
16,LAKZATIV GRANULES
17,LAMOSYN OD 100 MG TABLET
18,LAMOSYN OD 200 MG TABLET
19,LAMOSYN OD 50 MG TABLET
20,LAN 15 Capsule
21,LAN 30 Capsule
22,LANSEC 30 MG CAPSULE
23,LARPRIM DS TABLET
24,LASIRIDE 40MG/5MG TABLET
25,LAXICON TABLET
