,items
0,R 2 10mg Tablet
1,R 20 20mg Tablet
2,R B Kool-IT 20mg/150mg Capsule
3,R Ben 200mg Oral Suspension
4,R Brox DX Syrup
5,R Brox LS Syrup
6,R C Vax 7.5mg Tablet
7,R Caine Syrup
8,R Cdox 200mg Tablet
9,R Cef 125mg Tablet
10,R Cef 250mg Tablet
11,R Cef 500mg Tablet
12,R Cefi 100mg Tablet
13,R Cefi 200mg Tablet
14,R Cefi 50mg Syrup
15,R Cefi 50mg Syrup
16,R Cefox 500mg Tablet
17,R Cid 20mg Tablet
18,R Cid D Capsule
19,R Cipron 250mg Tablet
20,R Cipron 250mg Tablet
21,R Cipron 500mg Tablet
22,R Cipron 500mg Tablet
23,R Cipron TZ 500 mg/600 mg Tablet
24,R Cipron TZ 500 mg/600 mg Tablet
25,R Clav 500mg/125mg Tablet
26,R Clav Syrup
27,R Cobal 500mcg Injection
28,R Col 500mg Tablet
29,R Cold Plus 5mg/325mg/5mg Tablet
30,R Cold Plus Oral Suspension
31,R Cuf LS Syrup
32,R DSR Capsule
33,R Dac 75mg Injection
34,R Deac 50mg Injection
35,R Dom Capsule
36,R Dom Suspension
37,R Don 2mg Tablet
38,R Don 3mg Tablet
39,R Don 4mg Tablet
40,R Don Forte 3mg/2mg Tablet
41,R Dot 20mg Injection
42,R Dot M 80mg/250mg Tablet
43,R Dox 100mg Tablet
44,R Fast DSR 30mg/20mg Capsule
45,R Flix 100 DT Tablet
46,R Flix 200 LB Tablet
47,R Flix 50mg Tablet DT
48,R Flix CV Dry Syrup
49,R Flix-OF Tablet
50,R Flox 200mg Tablet
51,R Flox 250mg Tablet
52,R Flox 500mg Tablet
53,R Flox 750mg Tablet
54,R Flox OR Tablet
55,R Gesp 100mg Soft Gelatin Capsule
56,R Gesp 200mg Injection
57,R Gesp 200mg Soft Gelatin Capsule
58,R Gold DSR 30mg/20mg Tablet
59,R Inzod 10mg/20mg Tablet
60,R Jet 20mg Injection
61,R Jet IT 20mg/150mg Capsule
62,R Jet Lsp 75mg/20mg Tablet
63,R Kast L 5 mg/10 mg Tablet
64,R Levo 500mg Tablet
65,R Lid 600mg Tablet
66,R Lip F 10 MG Tablet
67,R Loc D 10mg/150mg Tablet
68,R Loc Forte 300mg Tablet
69,R Mol D 10mg/20mg Tablet
70,R Mol D 10mg/20mg Tablet
71,R Mol D 30mg/20mg Capsule SR
72,R Mol LS 75mg/20mg Capsule SR
73,R Mol LS 75mg/20mg Capsule SR
74,R Mol Oral Drops
75,R Mol Oral Drops
76,R Mox 250mg Capsule
77,R Mox 500mg Capsule
78,R Mox CV 500 mg/125 mg Tablet
79,R Mox Forte Kid 250mg Tablet
80,R Nac MR Tablet
81,R Nate Forte 80mg/480mg Tablet
82,R Nate Forte 80mg/480mg Tablet
83,R Od 20mg Tablet
84,R Od Plus 30mg/20mg Tablet
85,R Off 100mg Oral Suspension
86,R Off 100mg Oral Suspension
87,R Off 200mg Tablet
88,R Osirab LS 75mg/20mg Capsule SR
89,R Osirab LS 75mg/20mg Capsule SR
90,R Oxi 150mg Tablet
91,R Oxi 50mg Tablet
92,R Oxi 50mg Tablet
93,R P Zole 20mg Tablet
94,R P Zole D 10mg/20mg Tablet
95,R PRIL 5 MG TABLET
96,R PRIL 5 MG TABLET
97,R PURE 10 MG TABLET
98,R PURE D 30 MG/20 MG CAPSULE
99,R Piptaz 4000mg/500mg Injection
100,R Plus Tablet
101,R Ppi 20mg Tablet
102,R Prazix 20mg Tablet
103,R Prazix D 30mg/20mg Capsule SR
104,R Press D Capsule
105,R Pride 75 mg/20 mg Tablet
106,R Pride 75 mg/20 mg Tablet
107,R Pril 1.25mg Tablet
108,R Pril 2.5mg Capsule
109,R Pril H 2.5 mg/12.5 mg Tablet
110,R Sate 60mg Injection
111,R Set Injection
112,R Sim 100mg Tablet
113,R Sim 200mg Tablet
114,R Sim 50mg Dry Syrup
115,R Sim 50mg Tablet DT
116,R Statin 20mg Tablet
117,R Sucro 100mg Injection
118,R Sul 500mg/500mg Injection
119,R T Ther 75mg Injection
120,R Tears Eye Drop
121,R Thoxy 150mg Tablet
122,R Top 20mg Tablet
123,R Top 20mg Tablet
124,R Top D 10mg/20mg Tablet
125,R Top DSR 30mg/20mg Tablet
126,R Tril 100mg Capsule
127,R Tril 100mg Capsule
128,R Tum 1000mg Injection
129,R Tuss Syrup
130,R Vic 20mg Tablet
131,R Wanda 4mg Injection
132,R Wanda 4mg Tablet
133,R Xeamic 500mg Injection
134,R Xeamic MF 500mg/250mg Tablet
135,R Xime 200mg Tablet
136,R Zen 400mg Tablet
137,R Zep 2mg Tablet
138,R Zep 4mg Tablet
139,R Zin 25mg Tablet
140,R Zine 10mg Tablet
141,R Zole 20mg Capsule
142,R Zole D 30mg/20mg Capsule
143,R Zole L 75mg/20mg Capsule
