,items
0,Ri Zole 150mg Tablet
1,Riacure AB 150mg Injection
2,Riadox OF 200mg/200mg Tablet
3,Riakof Syrup
4,Riasis 30mg Tablet
5,Riastat 10mg Tablet
6,Riatrip BR Tablet
7,Riax 1000mg Injection
8,Riax 2.5mg Tablet
9,Riax 250mg Injection
10,Riax 5mg Tablet
11,Riax-M XR 5mg/1000mg Tablet
12,Riax-M XR 5mg/500mg Tablet
13,Riax-S 1000mg/500mg Injection
14,Riax-S 250mg/125mg Injection
15,Riax-T 1000mg/125mg Injection
16,Riaxol 1000mg Injection
17,Riaxol 250mg Injection
18,Riaxol 250mg Injection
19,Riaxol 500mg Injection
20,Riaxol 500mg Injection
21,Riaxol SB 1000mg/500mg Injection
22,Riaxol SB 250mg/125mg Injection
23,Riazith 100mg Tablet DT
24,Riazith 250mg Tablet
25,Riazith 500mg Tablet
26,Riazith Oral Suspension
27,Riazole DSR Capsule
28,Riazoledsr 10 mg/20 mg Capsule
29,Rib -DSR Capsule
30,Ribace 20mg Injection
31,Ribace 20mg Injection
32,Ribace 20mg Tablet
33,Ribace D 30mg/20mg Capsule
34,Ribacid-D Tablet
35,Ribafit 20mg Tablet
36,Ribahep Capsule
37,Ribamax D 30mg/20mg Capsule SR
38,Ribanz 20mg Injection
39,Ribanz 20mg Tablet
40,Ribanz DSR Capsule
41,Ribanz DSR Capsule
42,Ribanz IT 20mg/150mg Capsule SR
43,Ribanz LS 75mg/20mg Capsule SR
44,Ribasure Capsule
45,Ribavin 100mg Capsule
46,Ribavin 200 Capsule
47,Ribavin 50mg Syrup
48,Ribcobal 10000mcg Injection
49,Riben 20mg Tablet
50,Riben DSR 30mg/20mg Capsule
51,Riben-IT Capsule SR
52,Ribflam 75mg Injection
53,Ribflam 75mg Injection
54,Ribflam P 50mg/325mg Tablet
55,Ribflam-MR Tablet
56,Ribflam-SP Tablet
57,Ribofen 200mg/500mg Tablet
58,Ribomustin Injection
59,Ribon 20mg Injection
60,Ribon LS 75mg/20mg Capsule SR
61,Ribon-DSR Capsule
62,Ribonyl 500mg Tablet
63,Riborea 500mg Capsule
64,Ribotag DSR Capsule
65,Ribotas 20mg Tablet
66,Ribotas D 30mg/20mg Tablet SR
67,Ribox 12.5mg Tablet
68,Ribox 12.5mg Tablet
69,Ribox 25mg Tablet
70,Ribox 50mg Tablet
71,Ribrol D 10mg/20mg Tablet
72,Ribs 5mg/2.5mg Tablet
