,items
0,Bgat 400mg Tablet
1,Bgclav 228.5 Oral Suspension
2,Bgclav 250mg/125mg Tablet
3,Bgclav 625 Tablet
4,Bgclav-LB 625 Tablet
5,Bgcort 6 Tablet
6,Bgest 200mg Tablet SR
7,Bglone 25 Injection
8,Bglone 50mg Injection
9,Bglone 50mg Injection
10,Bgmol TH 100mg/4mg Tablet
11,Bgmol-MR Tablet
12,Bgmol-P Oral Suspension Delicious Mango
13,Bgmol-P Tablet
14,Bgmol-SP Tablet
15,Bgmont LC Kid 2.5mg/4mg Tablet
16,Bgmont-LC Syrup Orange
17,Bgmont-LC Tablet
18,Bgnac Injection
19,Bgnac-MR Tablet
20,Bgnac-P Tablet
21,Bgnac-SP Tablet
22,Bgnac-SP Tablet
23,Bgpar-M Oral Suspension Mango
24,Bgpar-MDS Oral Suspension
25,Bgspas-DM Tablet
26,Bgt 100 mg/2.5 mg/8 mg Expectorant
27,Bgzol 20 Capsule
28,Bgzol-D Capsule
