,items
0,NI Plus Tablet
1,NICETAMOL 100 MG DROP
2,NICIP DS 200 MG TABLET
3,NICPIME AM  INJECTION 250 MG/1000 MG
4,NICPIME AM  INJECTION 250 MG/1000 MG
5,NICTAL 300MG TABLET
6,NID -IV Injection
7,NIFERIL RETARD 20MG TABLET
8,NIFTENE 50MG/20MG TABLET
9,NILITIS 1000 MG TABLET
10,NILITIS P 100 MG/500 MG TABLET
11,NIMCELL P  TABLET 100 MG/500 MG
12,NIMCELL TABLET DT
13,NIMO PLUS SYRUP
14,NIMOTAS P 100MG/325MG TABLET
15,NIMSAID 100MG/10MG TABLET
16,NIMULID SAFE 75MG INJECTION
17,NIOGENTA-F CREAM
18,NISE SPAS 10 MG/50 MG TABLET
19,NISE SPAS DS 10 MG/50 MG TABLET
20,NITREN 30MG/75MG CAPSULE
21,NITREPIN 10 MG TABLET
22,NITREPIN 20 MG TABLET
23,NITROFIX-AS 30MG/75MG TABLET
24,NITZO 2.6MG TABLET
25,NITZO 6.4MG TABLET
26,NIX 150 MG DRY SYRUP
27,NIX 500 MG CAPSULE
28,NIX KID 125 MG TABLET
