,items
0,Dt 20mg Tablet
1,Dtaxane 120mg Injection
2,Dtaxane 80mg Injection
3,Dtel CT 40mg/12.5mg Tablet
4,Dtel MT 40mg/25mg Tablet
5,Dtel MT 40mg/50mg Tablet
6,Dtelma 40mg Tablet
7,Dtelma H 40mg/12.5mg Tablet
8,Dtic Vhb 200mg Injection
9,Dtic Vhb 500mg Injection
10,Dtic Vhb 500mg Injection
11,Dtn 20mg Tablet
12,Dto 200 mg/600 mg Suspension
13,Dto 200 mg/600 mg Tablet
14,Dto H 100 mg/250 mg Tablet
15,Dtobra 0.3% Eye Drop
16,Dtrizole B Cream
17,Dtryp 12.5 mg/5 mg Tablet
18,Dtv 80mg Tablet
19,Dtv Plus 80mg/250mg Tablet
20,Dtxt 100mg Tablet
21,Dtxt 25mg Tablet
22,Dtxt 50mg Tablet
