,items
0,BD Cort 6mg Tablet
1,BD Rex Syrup
2,BD Rox 150mg Tablet
3,Bdenza 40mg Capsule
4,Bdiclo SP 50mg/325mg/15mg Tablet
5,Bdiclo SP 50mg/325mg/15mg Tablet
6,Bdid 500mg Tablet SR
7,Bdid 500mg Tablet SR
8,Bdidth 1000mg Tablet
9,Bdiff A Gel
10,Bdluli Cream
11,Bdluli Cream
12,Bdocin 500mg Capsule
13,Bdolenic 4mg Injection
14,Bdron 250mg Tablet
15,Bdroxil 250mg Tablet
16,Bdroxil 500mg Syrup
17,Bdroxil 500mg Tablet
18,Bds Syrup
19,Bdsure 11.25mg Injection
20,Bdsure 22.5mg Injection
21,Bdsure 3.75mg Injection
22,Bdx Expectorant
