,items
0,PP 40mg Tablet
1,PP Cold -DS Suspension
2,PP Cold Drop
3,PP Cold Tablet
4,PP Cold-DMR Oral Suspension
5,PP Cold-DMR Oral Suspension
6,PP Dom Capsule
7,PP Lan 15 15mg Tablet MD
8,PP Set 40mg Tablet
9,PP Set DSR Capsule
10,PP Set LS 75mg/40mg Tablet
11,PP Set LS 75mg/40mg Tablet
12,PPD 10mg/40mg Capsule
13,PPG 0.2 Tablet
14,PPG 0.3 Tablet
15,PPG MD 0.2 Tablet
16,PPG MD 0.3 Tablet
17,PPG Met 0.2 Tablet SR
18,PPG Met 0.3 Tablet SR
19,PPG Trio 1mg Tablet SR
20,PPG Trio 1mg Tablet SR
21,PPG Trio 2mg/500mg/0.2mg Tablet SR
22,PPG Trio Forte 1mg Tablet SR
23,PPG Trio Forte 2mg/500mg/0.3mg Tablet SR
24,PPI D 30mg/20mg Capsule
25,PPN 40mg Tablet
26,PPN 40mg Tablet
27,PPR D Tablet
28,PPR D Tablet
29,PPR-D 30mg/20mg Capsule SR
30,PPR-D 30mg/20mg Capsule SR
31,PPZ 40 Tablet
32,PPZ 40mg Gel Syrup
33,PPZ Oral Gel
34,PPZ-D Tablet
35,Ppa 40mg Injection
36,Ppa 40mg Injection
37,Ppa 40mg Tablet
38,Ppa L 75mg/40mg Capsule
39,Ppa-D 10mg/40mg Tablet
40,Ppa-DSR Capsule
41,Ppam 40mg Tablet
42,Ppam 40mg Tablet
43,Ppbest 10 mg/20 mg Tablet
44,Ppdom 10mg/40mg Tablet
45,Ppdom DSR 30mg/40mg Capsule
46,Pph Tablet
47,Ppi 20mg Capsule
48,Ppi 40mg Tablet
49,Ppi RL 75mg/20mg Capsule
50,Ppiaid 40mg Tablet
51,Ppiaid D 30mg/40mg Capsule SR
52,Ppiloc-DSR Capsule
53,Ppiloc-DSR Capsule
54,Ppiloc-LSR Capsule
55,Ppizole 40mg Tablet
56,Ppizole L 75mg/40mg Capsule SR
57,Ppizole-DM Tablet
58,Ppizole-DSR Capsule
59,Ppld 30mg/40mg Tablet
60,Pplusp 5mg Oral Drops
61,Ppneed 40mg Tablet
62,Ppnite 40mg Tablet
63,Ppr 20mg Tablet
64,Ppr 40mg Tablet
65,Ppr 40mg Tablet
66,Pprmm 750mcg/75mg Tablet SR
67,Ppshine 20mg Tablet
68,Ppshine L 75mg/20mg Capsule
69,Ppson 40mg Capsule
70,Ppson D 30mg/40mg Capsule SR
71,Pptroy D Capsule PR
72,Pptroy Tablet
73,Ppvog 0.2mg Tablet
74,Ppvog 0.3mg Tablet
75,Ppvog M 500mg/0.2mg Tablet
76,Ppvog M 500mg/0.3mg Tablet
77,Ppz-DSR Capsule
78,Ppzodo Capsule SR
