,items
0,Dg 3 Tablet
1,Dg Pain Tablet
2,Dgcef 1000mg Injection
3,Dgcef 250mg Injection
4,Dgcef 500mg Injection
5,Dgcef S 1000mg/500mg Injection
6,Dgcef S 250mg/125mg Injection
7,Dgcef S 500mg/250mg Injection
8,Dgcef T 1000mg/125mg Injection
9,Dgcef T 250mg/31.25mg Injection
10,Dgcold DS Oral Suspension
11,Dgcold Oral Drops
12,Dgcold Oral Suspension
13,Dgcold Tablet
14,Dgcort 6mg Tablet
15,Dgdal Tablet
16,Dgenta Ear Drop
17,Dgesic 75mg Injection
18,Dgesic P 50mg/325mg Tablet
19,Dgesic S 50mg/10mg Tablet
20,Dgesic SP 50mg/325mg/10mg Tablet
21,Dgkryp M 50mg/750mg/250mg Tablet
22,Dglm 50mg/750mg Tablet
23,Dglon 8mg Tablet
24,Dgm 80 mg/500 mg Tablet
25,Dgm Plus Tablet
26,Dgnac 75mg Injection
27,Dgnac PC 50mg/325mg/15mg Tablet
28,Dgnac S 50mg/15mg Tablet
29,Dgpan 40mg Tablet
30,Dgpan D 10mg/40mg Tablet
31,Dgpan-DSR Capsule
32,Dgrab 20mg Tablet
33,Dgrab D 30mg/20mg Capsule SR
34,Dgrab L 75mg/20mg Capsule SR
35,Dgrnil 30mg Capsule
36,Dguta 80mg Injection
