,items
0,MO 4 DX Eye Drop
1,MO 4 Eye Drop
2,MO 4 Eye Ointment
3,MO 4 KT Eye Drops
4,MO 4 PD Eye Drop
5,MOB MR Tablet
6,MOBIZOX 250 MG/50 MG/325 MG TABLET
7,MODLIP ASP 10 MG/75 MG CAPSULE
8,MOLD 5MG TABLET
9,MOLD-L 5MG/5MG TABLET
10,MONACILIN 500MG INJECTION
11,MONACILIN-SL 1000MG/500MG INJECTION
12,MONAST LC TABLET
13,MONITOR 4 TABLET
14,MONOCONTIN 50MG TABLET
15,MONOPARK 10MG TABLET
16,MONOPARK 40MG TABLET
17,MONOSORBITRATE OD 30 MG TABLET
18,MONOSPRIN DS 60 TABLET
19,MONT 10 MG TABLET
20,MONTEMAC 4 MG TABLET DT
21,MONTOZIN 500MG TABLET
22,MONTOZIN 500MG TABLET
23,MONTOZIN 750MG TABLET
24,MONTOZIN 750MG TABLET
25,MOVON GEL
26,MOXIKEM RED 250MG CAPSULE
27,MOXILUP 500 MG CAPSULE
28,MOXIMENTIN BD TABLET
29,MOXMENTIN 1000 MG/200 MG SYRUP
30,MOXMENTIN 1000 MG/200 MG SYRUP
31,MOXYNIC DUO 875 MG/125 MG TABLET
32,MOZA 10 MG TABLET
