,items
0,Nbace-P 100mg/500mg Tablet
1,Nbal-AT 5mg/50mg Tablet
2,Nbcef Dry Syrup
3,Nbcid Oral Liquid
4,Nbcin 100mg Injection
5,Nbcin 100mg Injection
6,Nbcin 500mg Injection
7,Nbet 4mg Injection
8,Nbflam-P Tablet
9,Nbflam-SP Tablet
10,Nbgel MS Oral Suspension
11,Nbgesic 25mg Injection
12,Nbgesic K 50mg/500mg Tablet
13,Nbgesic K 50mg/500mg Tablet
14,Nbl 250mg/250mg Tablet
15,Nblcet 5mg Tablet
16,Nblcet Plus Tablet
17,Nblox 250mg Tablet
18,Nblox 500mg Tablet
19,Nbmox-DC 250mg/250mg Capsule
20,Nbmox-DC 250mg/250mg Capsule
21,Nbox-OZ 200mg/500mg Tablet
22,Nbox-OZ 200mg/500mg Tablet
23,Nbox-OZ Oral Suspension
24,Nbros 10mg Tablet
25,Nbros 20mg Tablet
26,Nbtel 40mg Tablet
27,Nbtel 40mg Tablet
28,Nbtel AM 40mg/5mg Tablet
29,Nbtel H 40mg/12.5mg Tablet
30,Nbtone Syrup
31,Nbworm 400mg Tablet
32,Nbworm Oral Suspension
33,Nbxone 1000mg Injection
