,items
0,Umafix CV 100mg/62.5mg Tablet
1,Umafix CV 100mg/62.5mg Tablet
2,Umafix CV 200mg/125mg Tablet
3,Umanoflam-D Tablet
4,Umax 100mg Tablet
5,Umax 200mg Tablet
6,Umeco GP 300mg/500mcg Tablet
7,Umeco Plus 750mcg/75mg Capsule
8,Umeco-GP 300mg/500mcg Tablet
9,Umeco-PG 750mcg/75mg Tablet
10,Umeco-PG 750mcg/75mg Tablet
11,Umero 1000mg Injection
12,Umex 50mg Syrup
13,Umfla Tablet
14,Umic Forte 10mg/250mg Tablet
15,Umika 500mg Injection
16,Umikacin 100mg Injection
17,Umikacin 250mg Injection
18,Umikacin 500mg Injection
19,Umipep D 30mg/20mg Capsule SR
20,Umipep L 75mg/20mg Capsule
21,Umox 125mg Syrup
22,Umox 250mg Tablet
23,Umox 500mg Tablet
24,Umox Kid 125mg Tablet
25,Umox Plus 200 mg/28.5 mg Syrup
26,Umox Plus Suspension
27,Umox Plus Suspension
28,Umox Plus Tablet
29,Umox Plus Tablet
30,Umoxim CV 200 mg/125 mg Tablet
31,Umoxim Tablet
32,Umoxtif 250mg Tablet DT
33,Umoxtif 500mg Capsule
34,Umoxtif CL 500mg/125mg Tablet
35,Umpire 100mg Tablet
36,Umpire 200mg Tablet
