,items
0,XP Derm 1% Dusting Powder
1,XPARIN 60 MG INJECTION
2,XPLATIN 50 MG INJECTION
3,XPect-PD Syrup Strawberry
4,Xpain 100mg/8mg Tablet
5,Xpand 625 Tablet
6,Xpand-W Dry Syrup
7,Xparin 40mg Injection
8,Xpas 80mg/250mg Tablet
9,Xpecial-Plus Capsule
10,Xpect A Syrup
11,Xpect C 4 mg/10 mg Syrup
12,Xpect-B Expectorant Mango Payari Black Currant
13,Xpect-B Expectorant Mixed Fruit Sugar Free
14,Xpect-D Syrup
15,Xpect-LS Expectorant
16,Xpect-LS Expectorant Strawberry Raspberry Menthol Sugar Free
17,Xpectra 200mg Tablet
18,Xpectra 300mg Tablet ER
19,Xpel Plus 12mg/400mg Tablet
20,Xpen D Syrup
21,Xpen X Syrup
22,Xpep D 30mg/20mg Capsule SR
23,Xpep L 75mg/20mg Capsule SR
24,Xpera LS Syrup
25,Xpera Syrup
26,Xpera-DC Syrup
27,Xpertyl 600mg Tablet
28,Xpezone S 500mg/500mg Injection
29,Xphil 300mcg Injection
30,Xpidite Injection
31,Xplat 100mg Injection
32,Xplat 50mg Injection
33,Xplocef 2000 mg/1000 mg Injection
34,Xplocef Injection
35,Xplocid 30mg/20mg Capsule SR
36,Xpocen D Syrup
37,Xpocen LS Syrup
38,Xpocen Syrup
39,Xpod 1000mg Injection
40,Xpod 1000mg Injection
41,Xpod 100mg Tablet DT
42,Xpod 200 DT Tablet
43,Xpod 50mg Dry Syrup
44,Xpod 50mg Tablet DT
45,Xpod CV 200mg/125mg Tablet
46,Xpod PT 4000 mg/500 mg Injection
47,Xpod S 1.5gm Injection
48,Xpodef 6mg Tablet
49,Xpom 100mg Tablet
50,Xpom 200mg Tablet
51,Xpom CV 200 mg/125 mg Tablet
52,Xpom LB Tablet
53,Xpom LB Tablet
54,Xpoterb 1% Dusting Powder
55,Xprab Vaccine
56,Xpram 10mg Tablet
57,Xpram 20mg Tablet
58,Xpram ET 0.5mg/10mg Tablet
59,Xpram Plus 0.5mg/10mg Tablet
60,Xpre 1000mg/500mg Injection
61,Xpred 30mg Tablet
62,Xpred 6mg Tablet
63,Xpreza Injection
64,Xpride Syrup
65,Xprodox 100mg Tablet DT
66,Xprodox 200mg Tablet
67,Xprodox-CV 200mg/125mg Tablet
68,Xputum Drop
69,Xputum Paed Drop
70,Xputum Paed Syrup
71,Xputum Paed Syrup
72,Xputum Syrup
73,Xputum Tablet
