,items
0,MG Bay 2mg/1000mg Tablet
1,MG Diab 2mg/500mg Tablet
2,MG Pan D 30mg/40mg Capsule SR
3,MG-Cold DS Oral Suspension
4,MG-Cold DS Oral Suspension
5,MG-Dec 50 Injection
6,MG-Mox 250 DT Tablet
7,MG-Mox 500 Capsule
8,MG-Mox 500 Capsule
9,MG-Spas Tablet
10,MGP 1mg/500mg/15mg Tablet
11,Mg 10mg Tablet
12,Mg 1mg/500mg Tablet SR
13,Mg 2mg/500mg Tablet SR
14,Mg-Nate 60 Injection
15,Mgalin 750mcg/75mg Capsule
16,Mgclav 625 LB Tablet
17,Mgclav 625 LB Tablet
18,Mgclav 625 Tablet
19,Mgclav Injection
20,Mgclav Injection
21,Mgclid Injection
22,Mgcor 2mg/500mg Tablet SR
23,Mgdox 100 Dry Syrup
24,Mgdox 200 Tablet
25,Mgdox 50 Dry Syrup
26,Mgdox-CV Dry Syrup
27,Mgdox-CV Tablet
28,Mgmax 400mg Tablet
29,Mgmic-P DS Oral Suspension
30,Mgmic-P Oral Suspension
31,Mgnac-MR Tablet
32,Mgnac-P Oral Suspension
33,Mgnac-P Oral Suspension
34,Mgnac-P Tablet
35,Mgnac-SP Tablet
36,Mgp 1mg/500mg/15mg Tablet SR
37,Mgp 2mg/500mg/15mg Tablet SR
38,Mgpan 40 Tablet
39,Mgpan Injection
40,Mgpan-CP Capsule SR
41,Mgpan-D Tablet
42,Mgpan-LSR Capsule
43,Mgr 10mg Tablet
44,Mgr 5mg Tablet
45,Mgrox 150mg Tablet
46,Mgtec-P 750mcg/75mg Capsule
