,items
0,OF & OR Suspension
1,OF 100mg Tablet DT
2,OF 100mg/5ml Suspension
3,OF 200 Tablet
4,OF 400mg Tablet
5,OF 50mg/5ml Suspension
6,OF Davis OZ 200mg/500mg Tablet
7,OF Derm Cream
8,OF Ind 200mg Tablet
9,OF Ind Eye Drop
10,OF OZ 200mg/500mg Tablet
11,OF Trax 200mg/200mg Tablet
12,OFAX 100mg Tablet
13,OFC Eye Drop
14,OFCOM 200MG/500MG TABLET
15,OFCOM 200MG/500MG TABLET
16,OFF 200mg Tablet
17,OFL 200mg Tablet
18,OFLOBE D EYE DROP
19,OFLOSTAR  TABLET 200 MG
20,OFLOTAS 200 MG INFUSION
21,OFLOTAS 50 MG SUSPENSION
22,OFLOWIN 200 MG TABLET
23,OFLOWIN OZ  TABLET 200 MG/500 MG
24,OFM 200mg/600mg Tablet
25,OFM 50/100 Suspension
26,OFM-DS Suspension
27,OFO 200mg Tablet
28,OFO 200mg Tablet
29,OFO OZ 200mg/500mg Tablet
30,OFO OZ Suspension
31,OFO OZ Suspension
32,OFO TZ 200mg/600mg Tablet
33,OFX 200 Tablet
34,OFX 200 Tablet
35,OFX 50mg Oral Suspension
