,items
0,EL 10mg Tablet
1,EL 2.5mg Tablet
2,EL 5mg Tablet
3,EL Clav 1000mg/200mg Injection
4,EL Clav 500mg/125mg Tablet
5,EL Clav Dry Syrup
6,EL Clav Dry Syrup
7,EL Clav Duo Dry Syrup
8,EL Ctaz 1000mg/125mg Injection
9,EL HT 10 mg/25 mg Tablet
10,EL Tuss Syrup
11,EL-Cin 2% Ointment
12,EL-Nico 5 Tablet
13,EL-One 5mg Tablet
14,ELAXIC TABLET
15,ELCION 10MG TABLET CR
16,ELCION 10MG TABLET CR
17,ELCLOX 250MG/250MG CAPSULE
18,ELCLOX 250MG/250MG INJECTION
19,ELFECOL SYRUP
20,ELM 0.5mg Tablet
21,ELMES 500 MG POWDER
22,ELMIC 250MG/250MG TABLET
23,ELOMATE CREAM
24,ELORPAX 10MG TABLET
25,ELORPAX 20 MG TABLET
26,ELORPAX 20 MG TABLET
27,ELORPAX 5 MG TABLET
28,ELPOD 200 MG TABLET DT
29,ELYTE 125MG INJECTION
