,items
0,PR 1mg Tablet DR
1,PR 2mg Tablet DR
2,PR 40mg Tablet
3,PR 500mg Tablet
4,PR 5mg Tablet DR
5,PR 650mg Tablet
6,PR Mero 1gm Injection
7,PRAMITREM 0.25 MG TABLET
8,PRASHCHAMP 4MG TABLET
9,PRASILEX 10MG TABLET
10,PRD 30mg/40mg Capsule
11,PREBAXE 75MG CAPSULE
12,PREGNADILAN 40MG TABLET SR
13,PREGTAIN 200MG CAPSULE
14,PREMOBIL 100MG/5ML SUSPENSION
15,PRESTIFEN MR TABLET
16,PRESTIFEN MR TABLET
17,PREVACLOT 5000IU INJECTION
18,PREXX 100 MG INJECTION
19,PREXX 500 MG INJECTION
20,PREZUM 75MG TABLET
21,PRILACE 2.5 MG TABLET
22,PRILACE 5 MG TABLET
23,PRILYXET 30 MG TABLET
24,PRILYXET 60 MG TABLET
25,PRK 40mg Tablet
26,PRK D 10mg/40mg Tablet
27,PROACT 4000MG/500MG INJECTION
28,PROCEDER EF  TABLET 400 MG/325 MG
29,PROFICENT 10000 IU INJECTION
30,PROFLOX 400MG TABLET
31,PROSALIC OINTMENT
32,PROSTAGEN 100 MG CAPSULE
33,PROVATE GC PLUS CREAM
34,PROXYM MR FORTE TABLET
35,PROXYTAB 500 MG/32.5 MG TABLET
36,PRZ 40mg Tablet
37,PRZ 40mg Tablet
