,items
0,LX 125mg Tablet
1,LX 250mg Capsule
2,LX 750mg Tablet
3,LX Cam P Tablet
4,LX Cam P Tablet
5,LX Kid 125mg Tablet
6,Lxalka 1.4gm Syrup
7,Lxc 500mg Tablet
8,Lxcm 8mg Tablet
9,Lxcon 150 Tablet
10,Lxcon 150 Tablet
11,Lxcon 200 Tablet
12,Lxdan Drop
13,Lxdiclo 75mg Injection
14,Lxdiclo-P Tablet
15,Lxdiclo-SP Tablet
16,Lxdiclo-SP Tablet
17,Lxeetra 200 Capsule
18,Lxfen Tablet
19,Lxfen Tablet
20,Lxfen-MR Tablet
21,Lxfen-SP Tablet
22,Lxfen-TH Tablet
23,Lxfen-TH8 Tablet
24,Lxfero Injection
25,Lxflycal 150mg Tablet
26,Lxgard 500 Tablet
27,Lxia 5mg Tablet
28,Lxia DX Syrup
29,Lxia GT Syrup
30,Lxia M 5mg/10mg Tablet
31,Lxia M 5mg/10mg Tablet
32,Lxither Injection
33,Lxjicef 500mg Tablet
34,Lxl 500mg Tablet
35,Lxlinz 600 Tablet
36,Lxm P 8mg/325mg Tablet
37,Lxmic 40mg Injection
38,Lxmicob 1500 Injection
39,Lxmicob 2500 Injection
40,Lxmicob-BC Injection
41,Lxn 500mg Tablet
42,Lxn 750mg Tablet
43,Lxnandro 50mg Injection
44,Lxocort 6mg Oral Suspension
45,Lxocort 6mg Tablet
46,Lxocort 6mg Tablet
47,Lxofenac MR 100mg/325mg/250mg Tablet
48,Lxofenac R 200mg/20mg Capsule SR
49,Lxofenac T 100mg/4mg Tablet
50,Lxofenac-P Tablet
51,Lxofenac-SP Tablet
52,Lxofrost Syrup
53,Lxoglim M 1mg/500mg Tablet
54,Lxoglim M 1mg/500mg Tablet
55,Lxoglim M 2mg/500mg Tablet
56,Lxoglim M 2mg/500mg Tablet
57,Lxolid 600 Tablet
58,Lxolid 600 Tablet
59,Lxolvo 5mg Tablet
60,Lxolvo M 5mg/10mg Tablet
61,Lxolvo M Oral Suspension
62,Lxomet PG 2mg/500mg/15mg Tablet
63,Lxonda 4 Tablet
64,Lxonimp 100mg/325mg Tablet
65,Lxopi 20mg Capsule
66,Lxopi D 10mg/20mg Capsule
67,Lxora A Syrup
68,Lxora A Syrup
69,Lxora D Syrup
70,Lxora-LS Syrup
71,Lxosef CV 200mg/125mg Tablet
72,Lxosef LB 200mg Tablet DT
73,Lxosef O 200mg/200mg Tablet
74,Lxospas MF 80mg/250mg Tablet
75,Lxospas MF 80mg/250mg Tablet
76,Lxospas TX 500mg/250mg Tablet
77,Lxotan 40 Tablet
78,Lxotan AM 40mg/5mg Tablet
79,Lxpost-T Injection
80,Lxquino 200mg Tablet
81,Lxquino-OM Oral Suspension
82,Lxquino-OZ Tablet
83,Lxrol O Syrup
84,Lxroza 20 Injection
85,Lxroza 20 Tablet
86,Lxroza-DSR Capsule
87,Lxroza-LSR Capsule
88,Lxt 5mg Tablet
89,Lxtrib 120 Tablet
90,Lxtrib 120 Tablet
91,Lxtrib 90mg Tablet
92,Lxtrib P 60mg/325mg Tablet
93,Lxtrib-TH Tablet
94,Lxurse 150mg Tablet
95,Lxurse 300 Tablet
96,Lxurse 300 Tablet
97,Lxver Tablet
98,Lxvor 5 Tablet
99,Lxwar C 5mg/325mg/10mg Tablet
100,Lxwar Tablet
101,Lxzar 6mg Tablet
102,Lxzole ES 30mg/40mg Capsule SR
103,Lxzole-ES Injection
