,items
0,N 500mg Tablet
1,N Able 100mg/62.5mg Tablet
2,N Able 100mg/62.5mg Tablet
3,N Able 625 mg Tablet
4,N Berry 100mg Tablet SR
5,N Berry 100mg Tablet SR
6,N Cef 200mg Tablet
7,N Citi 500mg Tablet
8,N Citi Plus 500 mg/800 mg Tablet
9,N Clav 1000 mg/200 mg Injection
10,N Clav 500 mg/125 mg Tablet
11,N Clav CV 500mg/125mg Tablet
12,N Clomi 100mg Tablet
13,N Clomi 100mg Tablet
14,N Clomi 100mg Tablet
15,N Clomi 25mg Tablet
16,N Clomi Plus 100mg/3mg Tablet
17,N Clomi Plus 50mg/3mg Tablet
18,N Cox Plus 450mg/300mg Capsule
19,N Dec 25mg Injection
20,N Dec 25mg Injection
21,N Deca 50mg Injection
22,N Deca 50mg Injection
23,N Dnez 50mg Injection
24,N Dot 50mg Injection
25,N Doxim 100mg Tablet
26,N Doxim 200mg Tablet
27,N Doxim 50mg Dry Syrup
28,N Doxim CV 200mg/125mg Tablet
29,N Dromax 25mg Injection
30,N Dromax 50mg Injection
31,N Drone 50mg Injection
32,N F X Oral Drops
33,N Flex Injection
34,N Flox 400mg Tablet
35,N Flox D 0.3%/0.1% Eye Drop
36,N Flox Eye Drop
37,N Flox TZ 400mg/600mg/10mg Tablet
38,N Gyl Forte Tablet
39,N Gyl Kid Tablet
40,N Gyl Kid Tablet
41,N Gyl Oral Suspension
42,N Lok T Tablet
43,N Lutin 200mg Capsule
44,N Met 500mg Tablet
45,N Met G 1mg/500mg Tablet
46,N Met G 1mg/500mg Tablet
47,N Met G 2mg/500mg Tablet
48,N Met Suspension
49,N Mol Oral Drops
50,N Mol Syrup
51,N Mycin 500mg Tablet
52,N Mycin 500mg Tablet
53,N Paf 100mg/500mg Tablet
54,N Par 100mg/325mg Tablet
55,N Pro 100mg Injection
56,N Pro 200mg Capsule
57,N Quill 4mg/500mg/5mg Tablet
58,N Rab D 30mg/20mg Capsule SR
59,N Rilex Plus Tablet
60,N Rox A 150mg/30mg Tablet
61,N S 0.45% Infusion
62,N S 0.9% Infusion
63,N S 0.9% Infusion
64,N S Solution
65,N Side P 100 mg/500 mg Tablet
66,N T Dip 10mg Tablet
67,N T Dip Plus 0.5mg/10mg Tablet
68,N TZ Suspension
69,N Tiz 400mg/600mg Tablet
70,N Tra 10mg Tablet
71,N V End 4mg Tablet MD
72,N V End 4mg Tablet MD
73,N Zest 200mg Injection
74,N Zin 10mg Tablet
75,N Zin 10mg Tablet
76,N Zin 5mg/5ml Syrup
77,N Zin 5mg/5ml Syrup
78,N Zole 25mg Injection
79,N Zole 25mg Injection
80,N Zole 50mg Injection
81,N Zone S 1000mg/500mg Injection
82,N Zone S 1000mg/500mg Injection
83,N Zone S 250mg/125mg Injection
84,N Zone S 500mg/250mg Injection
85,N Zox 100mg/250mg Tablet
86,N gest 200mg Capsule
87,N gest 200mg Capsule
