,items
0,Ld Flox 200mg Tablet
1,Ld Flox OZ 200mg/500mg Tablet
2,Ldazol 400mg Tablet
3,Ldazol-IVR 12 mg/400 mg Tablet
4,Ldin 10 Tablet
5,Ldio 1 M 5mg/10mg Tablet
6,Ldio 1 M Kid Tablet
7,Ldlac 600mg Tablet ER
8,Ldlow 10mg Tablet
9,Ldlow 20mg Tablet
10,Ldlow 40mg Tablet
11,Ldnil 10 Tablet
12,Ldnil 20 Tablet
13,Ldnil 5 Tablet
14,Ldnil-F 10 Tablet
15,Ldoc 10mg Tablet
16,Ldoc 5 Tablet
17,Ldoc Syrup
18,Ldoc-M Tablet
19,Ldtor 10mg Tablet
20,Ldtor 20mg Tablet
21,Ldtor 5mg Tablet
22,Ldtor Z 10 mg/10 mg Tablet
23,Ldzin 200mg Tablet
24,Ldzin 400mg Tablet
25,Ldzin 5mg Tablet
26,Ldzin 60K Soft Gelatin Capsule
