,items
0,FL 150mg Tablet
1,FL 150mg Tablet
2,FL 200mg Tablet
3,FL 400mg Tablet
4,FL 50mg Oral Suspension
5,FLAVIX CAPSULE
6,FLC 150mg Tablet
7,FLEXIMOST P 100 MG/325 MG TABLET
8,FLEXTRA D 750 MG/50 MG/250 MG CAPSULE
9,FLEXURA 200 MG TABLET
10,FLOFRE 10 MG TABLET
11,FLOFRE 10 MG TABLET
12,FLOFRE 20 MG TABLET
13,FLOHALE CFC FREE 50 MCG INHALER
14,FLOTROS 60 MG TABLET ER
15,FLOXIP TZ 500 MG/600 MG TABLET
16,FLU-C 400mg Tablet
17,FLUCAP 20 MG CAPSULE
18,FLUCENT P 100MG/325MG TABLET
19,FLUCOC CAPSULE
20,FLUNOVA 150 MG TABLET
21,FLUT-T EYE DROP
22,FLUTICORT 0.5MG RESPULES
23,FLUTICURE 25MCG/125MCG INHALER
24,FLUTINOL 20MG CAPSULE
25,FLUTISPRAY NASAL SPRAY
26,FLUVISTA 100 MG CAPSULE
