,items
0,Y Care 180 Tablet
1,Y Coxib 120mg Tablet
2,Y Coxib 90mg Tablet
3,Y Coxib AP 100mg/4mg Tablet
4,Y Coxib MR 60mg/4mg Tablet
5,Y Coxib P 60mg/325mg Tablet
6,Y Doxime 100mg Tablet
7,Y Doxime 100mg Tablet
8,Y Doxime 50mg Dry Syrup
9,Y Doxime CV Dry Syrup
10,Y Doxime LV 200mg/250mg Tablet
11,Y Doxime O 200mg/200mg Tablet
12,Y Fi 10mg Tablet
13,Y Fi 5mg Tablet
14,Y Fi Plus Syrup
15,Y Flu Syrup
16,Y Glim M 1mg/500mg Tablet SR
17,Y Glim M 2mg/500mg Tablet SR
18,Y Glipt M 500mg/20mg Tablet ER
19,Y Ral Syrup
