,items
0,LC 5mg Tablet
1,LC 5mg Tablet
2,LC A 5mg/60mg Tablet
3,LC Cad 5mg Tablet
4,LC DEX 5mg Tablet
5,LC Fast 5mg Tablet
6,LC Kind 5mg Tablet
7,LC M 5mg/10mg Tablet
8,LC Mox Syrup
9,LC Mox Tablet
10,LC OD 5mg Tablet
11,LC OD Plus  5mg/10mg Tablet
12,LC Once 5mg Tablet
13,LC Plus Tablet
14,LC Top 5 Tablet
15,LC Top-A Tablet
16,LC Troy 5mg Tablet
17,LC Won 5mg Tablet
18,LC-Mont 5mg/10mg Tablet
19,LC-Rest M Tablet
20,LCD 100mg/25mg Tablet
21,LCD 10mg Tablet
22,LCD 110 Tablet
23,LCD 275 Tablet
24,LCF Expectorant
25,LCF LS Syrup
26,LCFEX-Mont Tablet
27,LCS 5mg Tablet
28,LCZ 10 Tablet
29,LCZ 2.5mg Syrup
30,LCZ 2.5mg Tablet MD
31,LCZ Plus New Tablet
32,LCZ Plus Syrup
33,LCZ Plus Tablet
34,LCZ Syrup
35,LCZ Tablet
36,LCZ-Cold Tablet
37,LCZ-Mont Kid Tablet
38,LCZ-Mont OD Tablet
39,LCZ-Mont Suspension
40,LCZ-Mont Tablet
41,LCZ-XP Expectorant
