,items
0,Izabof 250mg Tablet
1,Izamed 500mg Tablet
2,Izcid DSR 30mg/20mg Capsule
3,Izcid Tablet
4,Izeb 1% Cream
5,Izeth 500 Tablet
6,Izi 5mg Tablet
7,Izi 5mg Tablet MD
8,Izi Plus 5 mg/10 mg Tablet
9,Izicin 100mg Tablet DT
10,Izicin 250mg Tablet
11,Izid 1000mg Injection
12,Izid 1000mg Injection
13,Izid 250mg Injection
14,Izika 500 Injection
15,Izimed 100mg Tablet DT
16,Izimed 100mg/5ml Suspension
17,Izimed 200mg/5ml Suspension
18,Izimed 250mg Tablet
19,Izimed 500mg Tablet
20,Izith 250mg Tablet
21,Izol 100mg Tablet
22,Izol 200mg Tablet
23,Izola Tablet
24,Izomox CL 500mg/125mg Tablet
25,Izone 1000mg Injection
26,Izone 250mg Injection
27,Izone 500mg Injection
28,Izone S 1000 mg/500 mg Injection
29,Izoty 200 Capsule
30,Izra 20 Tablet
31,Izra 20 Tablet
32,Izra 40 Tablet
33,Izra 40 Tablet
34,Izra- D40 Capsule SR
35,Izra-D 20 Capsule SR
36,Izra-L Capsule SR
37,Izzi 250mg Tablet
38,Izzi 500mg Tablet
