,items
0,Mg 10mg Tablet
1,Mg 1mg/500mg Tablet SR
2,Mg 2mg/500mg Tablet SR
3,Mg-Nate 60 Injection
4,Mgalin 750mcg/75mg Capsule
5,Mgclav 625 LB Tablet
6,Mgclav 625 LB Tablet
7,Mgclav 625 Tablet
8,Mgclav Injection
9,Mgclav Injection
10,Mgclid Injection
11,Mgcor 2mg/500mg Tablet SR
12,Mgdox 100 Dry Syrup
13,Mgdox 200 Tablet
14,Mgdox 50 Dry Syrup
15,Mgdox-CV Dry Syrup
16,Mgdox-CV Tablet
17,Mgmax 400mg Tablet
18,Mgmic-P DS Oral Suspension
19,Mgmic-P Oral Suspension
20,Mgnac-MR Tablet
21,Mgnac-P Oral Suspension
22,Mgnac-P Oral Suspension
23,Mgnac-P Tablet
24,Mgnac-SP Tablet
25,Mgp 1mg/500mg/15mg Tablet SR
26,Mgp 2mg/500mg/15mg Tablet SR
27,Mgpan 40 Tablet
28,Mgpan Injection
29,Mgpan-CP Capsule SR
30,Mgpan-D Tablet
31,Mgpan-LSR Capsule
32,Mgr 10mg Tablet
33,Mgr 5mg Tablet
34,Mgrox 150mg Tablet
35,Mgtec-P 750mcg/75mg Capsule
