,items
0,AB AT Injection
1,AB CV 250mg/125mg Tablet
2,AB CV 500mg/125mg Tablet
3,AB Can 150mg Tablet
4,AB Cin 250mg Tablet
5,AB Cin 250mg Tablet
6,AB Cin 500mg Tablet
7,AB Cort 6mg Tablet
8,AB Day 100mg Capsule
9,AB Day 200mg Capsule SR
10,AB Doxin 100mg Tablet DT
11,AB Doxin 200mg Tablet
12,AB Doxin 50mg Suspension
13,AB Fax 100mg Tablet
14,AB Fax 100mg Tablet
15,AB Fax 200mg Tablet
16,AB Fax 50mg Syrup
17,AB Hex 2% Mouth Wash
18,AB Pas N Tablet
19,AB Phylline Capsule
20,AB Phylline N Tablet
21,AB Phylline SR 200 Tablet
22,AB Phylline Syrup
23,AB Safe 150mg Injection
24,AB Vas 10mg Tablet
25,AB Vas F 10mg/160mg Tablet
26,AB Xone 1000mg Injection
27,AB Xone 1000mg Injection
28,AB Xone 250mg Injection
29,AB Xone 250mg Injection
30,AB-Cef 100 Tablet DT
31,AB-Cef 200mg Tablet
32,AB-Cef Dry Syrup
33,AB-Cef Dry Syrup
34,AB-Flo Capsule
35,AB-Flo SR Tablet
36,AB-Flo-N Tablet
37,AB-Gam SR Tablet
38,AB-Lol 50mg Tablet
39,AB-Max Injection
40,AB-Next Gel
41,AB-Pacli 100mg Injection
42,AB-Pril 5mg Tablet
43,AB-Ramprel 5 Tablet
44,AB-Rozu 10 Tablet
45,AB-Rozu 10 Tablet
46,AB-Rozu 20 Tablet
47,AB2 Kit
48,ABE 400mg Tablet
49,ABEL 10MG TABLET
50,ABEL 20MG TABLET
51,ABHOPE 300MG TABLET
52,ABITEL-AM 40MG/5MG TABLET
53,ABL 100mg Tablet
54,ABP 100mg Capsule
55,ABP 200 SR Tablet
56,ABZORB B CREAM
57,ABfol Tablet
