,items
0,RA Mex 10mg Tablet
1,RA Mex 7.5mg Tablet
2,RA Quin 200mg Tablet
3,RAB 10 MG TABLET
4,RABELOC 10 MG TABLET
5,RABEPRAZOLE SODIUM 20 MG TABLET
6,RABIN 20 MG TABLET
7,RABIPACE 20MG TABLET
8,RABIPLUS XT 20 MG/150 MG CAPSULE
9,RABISEC 20MG TABLET
10,RABIWOK 20 MG INJECTION
11,RABOL 20 MG TABLET
12,RABON-DSR 30mg/20mg Capsule
13,RAC  200 MG TABLET
14,RACE 2.5 MG TABLET
15,RACLOX-LB 250MG/250MG TABLET
16,RADIAMLO 2.5MG TABLET
17,RADIAMLO 5MG TABLET
18,RALIF 10MG TABLET
19,RALIF 10MG TABLET
20,RAMACT-AM 5MG/5MG TABLET
21,RAMGEE 5 MG TABLET
22,RAMIMATA 10MG TABLET
23,RAMLO-AT 5MG/50MG TABLET
24,RAMTEL 40 MG/2.5 MG TABLET
25,RAMTEL 40 MG/5 MG TABLET
26,RAMZE-AM 5MG/2.5MG TABLET
27,RANITIDINE 50MG INJECTION
28,RANIXIME 200 MG TABLET
29,RANZ 500 MG TABLET
30,RAPISONE 50 MG TABLET
31,RASOTAN 40MG TABLET
32,RASOTAN 40MG TABLET
33,RAUF-E 500MG/250MG TABLET
34,RAXIM-O 100 MG TABLET
35,RAXIM-O 50 MG DRY SYRUP
36,RAXIT 30MG TABLET
37,RAXIT 30MG TABLET
