,items
0,Thaangio 50mg Capsule
1,Thaiclo Gel
2,Thaikon 100mg/4mg Tablet
3,Thalide 100mg Capsule
4,Thalide 200mg Capsule
5,Thalidon 12.5mg Tablet
6,Thalidon 6.25mg Tablet
7,Thalimax 100mg Capsule
8,Thalitel 40 Tablet
9,Thalitel 80 Tablet
10,Thalitel LS Tablet
11,Thalitero 50mg Tablet
12,Thalitero Capsule
13,Thalix 100 Capsule
14,Thalix 50 Capsule
15,Thalizer 50mg Tablet
16,Thalizide 12.5mg Tablet
17,Thaloda 100mg Capsule
18,Thaloda 50 Capsule
19,Thaloma 100mg Capsule
20,Thaloma 50mg Capsule
21,Thalon 100mg Tablet
22,Thaloric 12.5 Tablet
23,Thaloric 6.25 Tablet
24,Thaloshil Capsule
25,Tham 800mg Tablet
26,Thamit 800mg Tablet
27,Thamit 800mg Tablet
28,Thamit I 300mg/800mg Tablet
29,Thamit I 300mg/800mg Tablet
30,Thamlo 250mg Injection
31,Thamlo 250mg Tablet
32,Thamlo 250mg Tablet
33,Thamlostat 250mg Tablet
34,Thamlostat 250mg Tablet
35,Thams 250mg Tablet
36,Thams 500mg Injection
37,Thams 500mg Tablet
38,Thamstat 125mg Injection
39,Thamstat 250mg Tablet
40,Thamstat 250mg Tablet
41,Thamstat 500mg Tablet
42,Thamsy 500mg Tablet
43,Thand Go Oral Suspension
44,Thank OD Forte Tablet
45,Thank OD Tablet
46,Tharmal S 2mg/325mg/5mg Tablet
47,Tharmaset NC Tablet
48,Tharolax 500mg Capsule
49,Thaz Plus Syrup
50,Thaz Plus Syrup
51,The Fax 120mg Tablet
52,Thecef 200mg Tablet
53,Theehale Inhaler
54,Theftaz 250mg Injection
55,Theftaz TZ 1000mg/125mg Injection
56,Theftaz TZ 1000mg/125mg Injection
57,Thegest-A 5mg Tablet
58,Thegest-N 5mg Tablet
59,Thelmex 250mg Tablet
60,Thelmex Oral Solution
61,Thelmex Oral Solution
62,Thelmin 400mg Tablet
63,Thelmin 400mg Tablet
64,Thelmin Syrup
65,Thelox 250mg Tablet
66,Thelox 500mg Tablet
67,Thelox 750mg Tablet
68,Themcef 1000mg Injection
69,Themcef 250mg Injection
70,Themcef 500 Injection
71,Themcef S 1000mg/500mg Injection
72,Themcef S 500mg/250mg Injection
73,Themcef T 1000mg/125mg Injection
74,Themibutol 1000 Tablet
75,Themibutol 400mg Tablet
76,Themibutol 600mg Tablet
77,Themibutol 800mg Tablet
78,Themicaine 2% Injection
79,Themicaine AD 2%/0.005mg Injection
80,Themicaine Jelly
81,Themiclav 500mg/125mg Tablet
82,Themicort H 100mg Injection
83,Themidol 50mg/ml Injection
84,Themidon Tablet
85,Themidon Tablet
86,Themigrel 75mg Tablet
87,Themigrel 75mg Tablet
88,Themikool D Capsule SR
89,Themikool Tablet
90,Themipan D 30mg/40mg Capsule SR
91,Themiset 75mg Injection
92,Themisylate 250mg Injection
93,Themitaz Injection
94,Themsir TX 250mg/250mg Tablet
95,Themsir TX 250mg/250mg Tablet
96,Thenac 200mg Tablet SR
97,Thenac Plus Tablet
98,Theo Asthacure 10 mg/50 mg Syrup
99,Theo Asthacure 10 mg/50 mg Syrup
100,Theo LF 500mg Tablet
101,Theo Levolin 50 mg/5 mg Syrup
102,Theo PA 100mg Tablet
103,Theo PA 300mg Tablet
104,Theo Salbid 2 mg/100 mg Tablet
105,Theo Salhexin Syrup
106,Theo Tears 0.18% Eye Drop
107,Theo-Asthalin Forte Tablet
108,Theo-Asthalin SR Tablet
109,Theo-Asthalin Tablet
110,Theoart 40mg Tablet
111,Theoart H 40mg/12.5mg Tablet
112,Theobid 300mg Tablet
113,Theobid 600mg Tablet
114,Theobid D 400mg Tablet
115,Theobric 300 mg/5 mg Tablet SR
116,Theocard 50mg Tablet
117,Theocard AM Tablet
118,Theocef 250mg Tablet
119,Theocip 250mg Tablet
120,Theocip 500mg Tablet
121,Theocof AF Syrup
122,Theocof DX Syrup
123,Theocof Junior Syrup
124,Theocof LS Syrup
125,Theocold Drop
126,Theocold Plus Syrup
127,Theocold Plus Tablet
128,Theocold Tablet
129,Theocoll 4mg Capsule
130,Theocoll 8mg Capsule
131,Theocoll 8mg Capsule
132,Theoday 400mg Tablet
133,Theoday 600mg Tablet
134,Theodep 2 mg/25 mg Tablet
135,Theodep 2 mg/25 mg Tablet
136,Theodep 5 mg/25 mg Tablet
137,Theodep Tablet
138,Theodep Tablet
139,Theodox 400mg Tablet
140,Theodox AB 400mg/100mg Tablet
141,Theodril-SR Tablet
142,Theodrot MF 80mg/250mg Tablet
143,Theofen 75mg Injection
144,Theofil 400mg Capsule
145,Theofit 750mcg/75mg Capsule
146,Theofix 200mg Tablet
147,Theofix 50mg Tablet
148,Theofix Dry Syrup
149,Theofix-AZ 200mg/250mg Tablet
150,Theofix-CV 100mg/62.5mg Tablet
151,Theofix-CV 200mg/125mg Tablet
152,Theofix-DX 200mg/500mg Tablet
153,Theofix-DX 200mg/500mg Tablet
154,Theofix-O 200mg/200mg Tablet
155,Theofix-OZ 200mg/500mg Tablet
156,Theoflo 200mg Tablet
157,Theoflo MS Syrup
158,Theoflo OZ 200mg/500mg Tablet
159,Theoflo TZ Oral Suspension
160,Theofresh 100mg Capsule
161,Theolar 10mg Tablet
162,Theolar 20mg Tablet
163,Theolar 40mg Tablet SR
164,Theolar A Tablet
165,Theolate 250mg/250mg Tablet
166,Theolate Injection
167,Theolife 400mg Tablet
168,Theomax 100mg Capsule
169,Theomox 125mg Dry Syrup
170,Theomox 250 Capsule
171,Theomox 500mg Capsule
172,Theomox CV 500mg/125mg Tablet
173,Theomox Clav DS Dry Syrup
174,Theomox Clv 500mg/100mg Injection
175,Theomox Clv 500mg/125mg Tablet
176,Theomox DC 250mg/250mg Capsule
177,Theomox-Clv LB Tablet
178,Theonac 200mg Tablet SR
179,Theonac MR 100mg/325mg/250mg Tablet
180,Theonac P 100mg/325mg Tablet
181,Theonac PTH 4mg/100mg/325mg Tablet
182,Theonac SP 100mg/325mg/15mg Tablet
183,Theonase 0.25mg Tablet
184,Theonase 0.25mg Tablet
185,Theonase 1.5mg Tablet
186,Theonase 1.5mg Tablet
187,Theonase 5mg Tablet
188,Theopanto 40mg Injection
189,Theopanto D 10mg/40mg Tablet
190,Theopanto IT 40mg/150mg Capsule SR
191,Theopanto L 75mg/40mg Capsule SR
192,Theopanto-DSR Capsule
193,Theoped 100mg Syrup
194,Theopenam 1000mg Injection
195,Theopenam 250mg Injection
196,Theopenam 500mg Injection
197,Theopenam SB 1000mg/500mg Injection
198,Theopin 400mg Tablet CR
