,items
0,KT 10 DT Tablet
1,KT 5 Derm Cream
2,KT Cure 2% Cream
3,KT Cure 200mg Tablet
4,KT Cure Shampoo
5,KT Eye Drop
6,KT LS Eye Drop
7,KT-Scab Soap
8,KT-Zole Medicated Anti Dandruff Lotion
9,KT-Zole Soap
10,KTKZ Cream
11,KTS 10 Tablet
12,Ktaz P 4000mg/500mg Injection
13,Ktc 2% Cream
14,Ktc Medicated Shampoo
15,Ktc Soap
16,Kteicod 200mg Injection
17,Ktfax Eye Drop
18,Ktl  Eye Drop
19,Ktl-Plus Eye Drops
20,Ktmox Eye Drops
21,Ktn Zole 200mg Tablet
22,Ktn Zole Shampoo
23,Ktodin Eye Drop
24,Ktrax 10mg Oral Solution
25,Ktrax 10mg Tablet
26,Ktrax 25mg Tablet
27,Ktrax Drop
28,Ktrip-Plus Tablet
29,Ktrol 0.2mg Tablet
30,Ktrol 0.3mg Tablet
31,Ktrol 10mg Tablet DT
32,Ktrole 200mg Capsule
33,Ktromoxx Eye Drop
