,items
0,Ryaltris-AZ Nasal Spray
1,Rybet D 30mg/20mg Capsule SR
2,Rybin-XT Tablet
3,Rybo 20mg Tablet
4,Rycan 150mg Tablet
5,Rycan 150mg Tablet
6,Rycez A Syrup
7,Rycez D 10mg/10mg Tablet
8,Rycillin-TZ Injection
9,Rycin 600mg Injection
10,Ryclav 250mg/125mg Tablet
11,Ryclav 625 Tablet
12,Ryclav Dry Syrup
13,Ryclav Dry Syrup
14,Rycol 250mg Capsule
15,Rycol 500mg Capsule
16,Rycolin Injection
17,Rydol 50mg/500mg Tablet
18,Rydol 50mg/500mg Tablet
19,Rydol MR Tablet
20,Ryduce Tablet
21,Ryduce-M Tablet
22,Ryfate 1000mg Oral Suspension
23,Ryfate O Oral Suspension
24,Ryfate O Oral Suspension
25,Ryfax 500mg Tablet
26,Ryfia-AZ Tablet
27,Ryland-Cold Tablet
28,Rylevo 500mg Tablet
29,Rylevocin 500mg Tablet
30,Rylkuf B Syrup
31,Rylkuf-D Syrup
32,Rylkuf-LS Syrup
33,Rylocuf-D Syrup
34,Rylofenac 200mg Tablet SR
35,Rylofenac RZ 200mg/20mg Capsule SR
36,Rylofenac TH 100mg/4mg Tablet
37,Rylofenac-MR Tablet
38,Rylofenac-MR Tablet
39,Rylofenac-P Oral Suspension
40,Rylofenac-P Tablet
41,Rylofenac-SP Tablet
42,Ryloric 100mg Tablet
43,Rylox 200 Tablet
44,Rylox-OZ Tablet
45,Ryloxime 500 Tablet
46,Ryma 120mg Tablet
47,Ryme-CV Tablet
48,Rymocin OZ 200mg/500mg Tablet
49,Rymox LB 500mg/125mg Tablet
50,Rymoxim 200mg Tablet
51,Rymozon 1000mg Injection
52,Rymozon 1000mg Injection
53,Rymozon TZ 1000mg/125mg Injection
54,Rynac SP 100mg/325mg/15mg Tablet
55,Rynate 60 Injection
56,Rynazma 100mg Injection
57,Rynazma 400mg Tablet
58,Ryno Nasal Spray
59,Ryno Nasal Spray
60,Rypnixa D Tablet
61,Rypodex 100mg Syrup
62,Rypodex 100mg Syrup
63,Rypodex 200mg Tablet
64,Rypodex 200mg Tablet
65,Rypodex 50mg Syrup
66,Rypraz 20mg Tablet
67,Rypraz IT 20mg/150mg Tablet
68,Rypraz-D Capsule SR
69,Ryps Forte 100000AU Tablet
70,Rypsin Brd Tablet
71,Rypsin Forte Tablet
72,Rypsin Tablet
73,Ryptosid Tablet
74,Ryptosid Tablet
75,Ryso-D Capsule SR
76,Rysu DSR 30mg/20mg Tablet
77,Rysu DSR 30mg/20mg Tablet
78,Rytab 15mg Tablet MD
79,Rytab 2.5mg Tablet MD
80,Rytab 20mg Tablet MD
81,Rytab 7.5mg Tablet MD
82,Rytab F 20mg/5mg Tablet
83,Rytab-MD 5 Tablet
84,Ryten 10mg Tablet
85,Rytgaba NT 400mg/10mg Tablet
86,Rytgaba-M 150 Tablet
87,Rythmet 25mg Tablet XL
88,Rythmet 50mg Tablet XL
89,Rytofin 250mg Tablet
90,Rytofin 250mg Tablet
91,Rytofin Cream
92,Rytofin-M Cream
93,Rytola 5mg Tablet
94,Rytola Syrup
95,Rytola-FX Tablet
96,Rytola-L Tablet
97,Rytopod 100mg/62.5mg Tablet
98,Rytopod Dry Syrup
99,Rytron Injection
100,Rytron Injection
101,Rytron-MD Tablet
102,Rytzine 5mg Tablet
103,Rytzine A 5mg/30mg Tablet
104,Rytzine AM Syrup
105,Ryvel 20 Tablet
106,Ryvel 20 Tablet
107,Ryvel 20mg Injection
108,Ryvel Ace 200mg/20mg Capsule SR
109,Ryvel Ace 200mg/20mg Capsule SR
110,Ryvel-D Tablet
111,Ryzacort 6mg Tablet
112,Ryzam 10mg Tablet
113,Ryzam 20mg Tablet
114,Ryzam 5mg Tablet
115,Ryzetra 100 Capsule
116,Ryzetra 200 Capsule
117,Ryzodeg 100IU/ml Flextouch
118,Ryzodeg 100IU/ml Penfill
119,Ryzole-DSR Capsule
