,items
0,Gzbci 100mg Tablet
1,Gzbci 200mg Tablet
2,Gzbci 50mg Syrup
3,Gzbci CV 200mg/125mg Tablet
4,Gzel 40mg Injection
5,Gzel 40mg Tablet
6,Gzel D 10mg/40mg Tablet
7,Gzel D 30mg/40mg Capsule SR
8,Gzel Oral Suspension Mint
9,Gzide 30mg Tablet MR
10,Gzide 60mg Tablet XR
11,Gzide 80mg Tablet
12,Gzide M Tablet
13,Gzlacne Cream
14,Gzlamine 2mg Tablet
15,Gzlamine 2mg Tablet
16,Gzlben Cream
17,Gzlcef 100mg Tablet
18,Gzlcef 200mg Tablet
19,Gzlcef 50mg Tablet DT
20,Gzlcef DS Syrup
21,Gzlclav 500mg/125mg Tablet
22,Gzlclav DS Syrup
23,Gzlcon F Cream
24,Gzlcon HT Cream
25,Gzlcort 6mg Tablet
26,Gzldil Solution
27,Gzldil Solution
28,Gzldil Solution
29,Gzlfine 1mg Tablet
30,Gzlsalic Lotion
31,Gzlsalic Ointment
32,Gzlthrin Cream
