,items
0,KC Force 50mg Tablet
1,KC Rox 150mg Tablet
2,Kcbist 8mg Tablet
3,Kcef 1000mg Injection
4,Kcef S 1000mg/500mg Injection
5,Kcef S 1000mg/500mg Injection
6,Kcef S 250mg/125mg Injection
7,Kceft 1000mg Injection
8,Kceft S 1000mg/500mg Injection
9,Kcet AB 10mg/5mg/200mg Tablet
10,Kcet M 5mg/10mg Tablet
11,Kcet Tablet
12,Kcet-M Kid Tablet
13,Kcet-M Oral Suspension
14,Kcet-M Tablet
15,Kcflox 200mg Tablet
16,Kchek 15gm Sachet
17,Kcid O Oral Suspension
18,Kcim 100mg Tablet
19,Kcim 200mg Tablet
20,Kcim 50mg Tablet
21,Kcl Injection
22,Kclose 100mg Tablet
23,Kcold Tablet
24,Kcz Shampoo
25,Kcz Soap
