,items
0,IB Varine 80mg Tablet
1,IB Varine M 80mg/250mg Tablet
2,IB-Gluta Infusion
3,IBP 400mg/325mg Tablet
4,IBU-C SP Tablet
5,IBU-C TH 4 Tablet
6,IBU-C Tablet
7,IBUBID PLUS 400MG/500MG TABLET
8,IBUFLAMAR 200MG TABLET
9,IBUFLAMAR 400MG TABLET
10,IBUGESIC 300MG CAPSULE SR
11,IBURA 400MG/500MG TABLET
12,IBUSOFT XT  TABLET 300 MG/500 MG
13,IBUZONE PLUS 400MG/500MG TABLET
14,Iba 150mg Tablet
15,Ibalert 5mg Tablet
16,Ibalert M 5mg/10mg Tablet
17,Ibalert M Kid Syrup
18,Ibalert ODS 5mg Tablet DT
19,Iban Plus Tablet
20,Ibanplus -Kit
21,Ibatkin 100mg Capsule
22,Ibatkin 400mg Capsule
23,Ibawin 150mg Tablet
24,Ibaxit 40mg Tablet XR
25,Ibaxit 80mg Tablet XR
26,Ibcef 250mg Tablet
27,Ibcef 500 Tablet
28,Ibcil 10mg Tablet
29,Ibcil 20mg Tablet
30,Ibcil 5mg Tablet
31,Ibcil M 10mg/25mg Tablet ER
32,Ibcin 500mg Injection
33,Ibclop 75mg Tablet
34,Ibclop A Capsule
35,Ibdine 5 Tablet
36,Ibeln 10mg/10mg Tablet
37,Iben Plus 200 mg/325 mg Tablet
38,Iberin 2.5mg/5mg/10mg Tablet
39,Ibflux Oral Solution
40,Ibformin 1GM SR Tablet
41,Ibformin SR 500MG Tablet
42,Ibformin-G 0.5 Tablet
43,Ibformin-G 1 Tablet PR
44,Ibformin-G2 Tablet PR
45,Ibformin-G2 Tablet PR
46,Ibgliptin 20 Tablet
47,Ibgliptin-M 1000 Tablet SR
48,Ibgliptin-M 500 Tablet SR
49,Ibialert 5mg Tablet
50,Ibiapt 2mg Syrup
51,Ibibec Nexcap
52,Ibibec Nexcap
53,Ibibull 250mg Suspension
54,Ibibull 650mg Tablet ER
55,Ibibull IV Infusion
56,Ibibull T 325mg/37.5mg Tablet
57,Ibicasp 50mg Injection
58,Ibiclav 500mg/125mg Tablet
59,Ibiclav Dry Syrup
60,Ibiclear 10gm Suspension
61,Ibicolist 1Million IU Injection
62,Ibicolist 2Million IU Injection
63,Ibicolist 3Million IU Injection
64,Ibicolist 4.5MIU Injection
65,Ibicox 100 mg/500 mg Tablet
66,Ibicox MR Tablet
67,Ibicox SP 100 mg/500 mg/15 mg Tablet
68,Ibidarb 100mcg Injection
69,Ibidarb 200mcg Injection
70,Ibidarb 40mcg Injection
71,Ibiderm Ointment
72,Ibifax C Tablet
73,Ibifax O Tablet
74,Ibifix 200 Tablet
75,Ibifix 400 Tablet
76,Ibiflo 125 Nexhaler
77,Ibiflo 250 Nexhaler
78,Ibiflo 6mcg/250mcg Nexcap
79,Ibiflo-S 125 Nexhaler
80,Ibiflo-S 250 Nexhaler
81,Ibiflo-S 50mcg/250mcg Nexcap
82,Ibiflo-S 50mcg/500mcg Nexcap
83,Ibiflora Oral Suspension
84,Ibiflox 250mg Tablet
85,Ibiflox 500mg Tablet
86,Ibiflox 750mg Tablet
87,Ibifosp 4gm Injection
88,Ibigest 100mg Capsule
89,Ibigest 200mg Capsule
90,Ibigest 400mg Capsule
91,Ibigest 400mg Capsule
92,Ibigest SR 200 Capsule
93,Ibigest SR 300 Capsule
94,Ibikast F 10mg/120mg Tablet
95,Ibikast L 5mg/10mg Tablet
96,Ibikast L Kid Syrup
97,Ibikast LF Tablet
98,Ibikof LS Plus Syrup
99,Ibikof LS Syrup
100,Ibikof Syrup
101,Ibilul Cream
102,Ibilul Lotion
103,Ibimeft 500mg/250mg Tablet
104,Ibimero 1000mg Injection
105,Ibimero 500mg Injection
106,Ibimero S 1000mg/500mg Injection
107,Ibimica 50mg Injection
108,Ibimox 625 Tablet
109,Ibimox BD Oral Suspension
110,Ibimox DS 400mg/5ml/57mg/5ml Dry Syrup
111,Ibinase Nasal Spray
112,Ibinator 100 Capsule
113,Ibinator 100 Capsule
114,Ibinator 200 Capsule
115,Ibinator 200mg Capsule
116,Ibinest Soft Gelatin Capsule
117,Ibinide 200 Nexcap
118,Ibinide 200 Nexhaler
119,Ibinide 400 Nexhaler
120,Ibinide 6mcg/400mcg Nexcap
121,Ibipanto 40mg Tablet
122,Ibipanto D Tablet
123,Ibipanto Injection
124,Ibipitaz 4000mg/500mg Powder for Injection
125,Ibipod 100mg Tablet DT
126,Ibipod 200mg Tablet DT
127,Ibipod 50mg Dry Syrup
128,Ibipod CV 200mg/125mg Tablet
129,Ibipod CV Syrup
130,Ibipod Dry Syrup
