,items
0,Me Care P Capsule
1,Me Clav 500mg/125mg Tablet
2,Me Clav Syrup
3,Me One 1gm Injection
4,Me-Pairam 1gm Injection
5,Meant 400mg Tablet
6,Measles Vaccine
7,Meaxon Injection
8,Meaxon PG Tablet
9,Meaxon Plus Injection
10,Meb C 135mg/5mg Tablet
11,Meb CZ 135mg/5mg Tablet
12,Meb SR Capsule
13,Meb-Plus Injection
14,Meba Plus Injection
15,Meba Plus Injection
16,Meba-G Tablet
17,Mebafine 1500mcg Injection
18,Mebafine Forte Injection
19,Mebafine GM 300mg/500mcg Tablet
20,Mebafine PM 750mcg/150mg Capsule
21,Mebafine PM 750mcg/75mg Capsule
22,Mebalfa 10mg Tablet SR
23,Meban 400mg Syrup
24,Meban 400mg Tablet
25,Mebaspa AL Tablet
26,Mebaspa Tablet
27,Mebatic 250 mg/500 mg Tablet
28,Mebatic 50 mg/125 mg Infusion
29,Mebatic Syrup
30,Mebatox C 135mg/5mg Tablet
31,Mebcef 250mg Injection
32,Mebcef 250mg Injection
33,Mebcef 500mg Injection
34,Mebcef 500mg Injection
35,Mebcin 100mg Injection
36,Mebcin 250mg Injection
37,Mebcin 500mg Injection
38,Mebco Syrup
39,Mebecan-SR Capsule
40,Mebecon 135mg/5mg Tablet
41,Mebeford C 135mg/5mg Tablet
42,Mebeford Tablet
43,Mebel 1500mcg Injection
44,Mebendex 500mg Tablet
45,Mebengel 100mg Suspension
46,Mebengel 100mg Suspension
47,Mebengel 200mg Tablet
48,Mebenth 100mg Tablet
49,Mebenth Suspension
50,Meber 200mg Tablet
51,Mebespa 135mg Tablet
52,Mebex 500mg Tablet
53,Mebex Oral Suspension
54,Mebex Tablet
55,Mebezon 135mg/5mg Tablet
56,Mebgram-SR 200 Tablet
57,Mebgyl 400mg Tablet
58,Mebia Retard 200mg Capsule
59,Mebidex 100mg Tablet
60,Mebin 500mcg Injection
61,Mebin 500mcg Injection
62,Mebin 500mcg Injection
63,Mebit Plus Injection
64,Mebit Plus Injection
65,Mebitec Injection
66,Mebitec Injection
67,Mebiz SR Capsule
68,Meblamin 1500mcg Injection
69,Meblamin 2500mcg Injection
70,Meblamin P 1500mcg/75mg Tablet
71,Meblamin Plus Injection
72,Mebleaf 200 Capsule PR
73,Mebleaf 200 Capsule PR
74,Mebleaf-C Capsule
75,Mebmol 150mg Injection
76,Meboris 135mg Tablet
77,Mebrab 20mg Tablet
78,Mebrab 20mg Tablet
79,Mebrin 135mg Tablet
80,Mebrin AZ 135mg/0.25mg Tablet
81,Mebrin AZ 135mg/0.25mg Tablet
82,Mebro 100mg Tablet
83,Mebryl Tablet
84,Mebufen Plus 400mg/650mg Tablet
85,Mebver-C Tablet
86,Mebzol 400mg Tablet
87,Meca 1500mcg Injection
88,Mecabalin 500mcg Injection
89,Mecabalin Gaba Tablet
90,Mecadrol 25mg Injection
91,Mecadrol 50mg Injection
92,Mecafix 200mg Tablet DT
93,Mecafix CV 200mg/125mg Tablet
94,Mecafix LB 200mg Tablet
95,Mecafix OF 200mg/200mg Tablet
96,Mecahept Syrup
97,Mecalen 1500mcg Injection
98,Mecalfa Injection
99,Mecalfa-PG Capsule
100,Mecamin 1500mcg Injection
101,Mecan 2.5 Tablet
102,Mecan 7.5 Tablet
103,Mecapreg 750mcg/75mg Capsule
104,Mecapreg-N Tablet
105,Mecard 5mg Tablet
106,Mecaris G 300mg/500mcg Tablet
107,Mecast Plus 5mg/10mg Tablet
108,Mecast Plus Oral Suspension
109,Mecatin Injection
110,Mecaur-Plus Injection
111,Mecbli SR Tablet
112,Mecbol Capsule
113,Mecdox 100mg Tablet DT
114,Mecdox 200mg Tablet
115,Mecef 200mg Tablet
116,Mecef 50mg Tablet
117,Mecef 50mg Tablet
118,Meceff 1000mg Injection
119,Meceff 250mg Injection
120,Meceff 250mg Injection
121,Meceff 500mg Injection
122,Meceff S 1000mg/500mg Injection
123,Meceff S 250mg/125mg Injection
124,Meceff-TZ 1.125gm Injection
125,Meceff-TZ 1.125gm Injection
126,Meceft 1000mg Injection
127,Meceft 500mg Injection
128,Meceft S 1000mg/500mg Injection
129,Meceft S 250mg/125mg Injection
130,Mecenzo Tablet
131,Mecenzo Tablet
132,Mecetam 500mg Tablet
133,Mecever Injection
134,Mecever NP 75mg/10mg/1500mcg Tablet
135,Mecever P 750mcg/75mg Capsule
136,Mecever Plus Injection
137,Mecever Plus Injection
138,Mecever-Forte Injection
139,Mecever-G Tablet
140,Mecfil 100mg Tablet
141,Mecfil 50mg Tablet
142,Mecgaba Tablet
143,Mecip 500 Tablet
144,Mecip TD 500mg/600mg Tablet
145,Mecipro D 30mg/40mg Capsule SR
146,Mecla 1500 Injection
147,Mecla 500mcg Injection
148,Mecla P 1500mcg/75mg Tablet SR
149,Mecla P 750mcg/75mg Capsule
150,Meclab 1500mcg Injection
151,Meclazide M 80mg/500mg Tablet
152,Meclevo 5mg Tablet
153,Meclevo 5mg Tablet
154,Meclevo 750mg Tablet
155,Meclomide Suspension
156,Meclonac P 100mg/325mg Tablet
157,Meclonac SP 100mg/325mg/15mg Tablet
158,Meclopara-P Tablet
159,Meclophen 50mg/500mg Tablet
160,Meclozy 500mg Tablet
161,Mecnar-G Tablet
162,Mecnol 100mg Tablet
163,Meco 12 Tablet
164,Meco 200mg Tablet
165,Meco 200mg Tablet
166,Meco Myoz 500mcg Injection
167,Meco P Capsule
168,Meco PG 750mcg/75mg Capsule
169,Meco PG Tablet
170,Meco Plus Injection
171,Meco Spas 80mg/250mg Tablet
172,Meco-J 1500mcg Injection
173,Meco-J 1500mcg Tablet
174,Meco-Max Injection
175,Mecoap 1500mcg Injection
176,Mecoap 2500mcg Injection
177,Mecoap Plus Injection
178,Mecoar 1500mcg Injection
179,Mecoar G 300mg/500mcg Capsule
180,Mecoar Plus Injection
181,Mecoar-P Capsule
182,Mecoar-P Capsule
183,Mecoart 2500mcg Injection
184,Mecoart NP 75mg/10mg/1500mcg Capsule
185,Mecoart Plus Injection
186,Mecoart Plus Injection
187,Mecob 1500mcg Injection
188,Mecob 1500mcg Tablet
189,Mecob 2500mcg Injection
190,Mecob Injection
191,Mecob P 750mcg/75mg Capsule
192,Mecob PG 750mcg/75mg Capsule
193,Mecob Plus Injection
194,Mecoba Plus Injection
195,Mecobac G 300mg/500mcg Tablet
196,Mecobac P 750mcg/75mg Tablet
197,Mecobal Injection
198,Mecobal Plus Injection
199,Mecobal-GB 300mg/500mcg Tablet
200,Mecobavit Plus Injection
201,Mecobavit-PG 750mcg/75mg Capsule
202,Mecobavit-PG 750mcg/75mg Capsule
203,Mecobax Injection
204,Mecobec G  Tablet
205,Mecobee Injection
206,Mecobee Injection
207,Mecobest G Tablet
208,Mecobex 500mcg Injection
209,Mecobex Injection
210,Mecobid PG 750mcg/75mg Tablet
211,Mecobil P 1500 mcg/75 mg Capsule
212,Mecobion P 750 mcg/150 mg Tablet
213,Mecobion P 750 mcg/75 mg Tablet
214,Mecobion-NP Tablet SR
215,Mecoblend-PSR Tablet
216,Mecobless Injection
217,Mecobline 750mcg/75mg Capsule
218,Mecobox 1500mcg Injection
219,Mecobox 2500mcg Injection
