,items
0,Q-Bact 250mg Tablet
1,Q-Bact 500mg Tablet
2,Q-Bact-TZ 500mg/600mg Tablet
3,Q-Calm 100 Tablet
4,Q-Calm 25 Tablet
5,Q-Calm 50 Tablet
6,Q-Car Forte  Tablet
7,Q-Car Tablet
8,Q-Carni 10 Syrup Pineapple
9,Q-Clav 500mg/125mg Tablet
10,Q-Clav Dry Syrup
11,Q-DIL 120MG TABLET
12,Q-DIL 90MG TABLET
13,Q-EX Syrup
14,Q-Mind 100 Tablet
15,Q-Mind 25 Tablet
16,Q-Mind 50 Tablet
17,Q-Mind SR 100 Tablet
18,Q-Mind SR 200 Tablet
19,Q-Mind SR 300 Tablet
20,Q-Mind SR 400 Tablet
21,Q-Mind SR 50 Tablet
22,Q-Minic Oral Drops Orange
23,Q-Minic Syrup Orange
24,Q-Mol Infusion
25,Q-Mol Oral Suspension
26,Q-Pas Granules
27,Q-Pin 25 Tablet
28,Q-Pin 300mg Tablet SR
29,Q-Pin 400mg Tablet SR
30,Q-Pin SR 100 Tablet
31,Q-Pin SR 200 Tablet
32,Q-Pin SR 50 Tablet
33,Q-Rado 400mg Tablet
34,Q-Rest 0.25mg Tablet
35,Q-Rest 0.5mg Tablet
36,Q-Rise 200 Tablet
37,Q-Sap Eye Ointment
38,Q-Siz 25 Tablet
39,Q-Sone Cream
40,Q-Vora 100mg Tablet
41,Q-Vora 25 Tablet
42,Q-Vora 50mg Tablet
43,Q-Xon 1gm Injection
44,Q-Xon 250 Injection
45,Q-Xon SB 1000mg/500mg Injection
46,Q-Xon SB 250mg/125mg Injection
47,Q-Zac 100 SR Tablet
48,Q-Zac 200 SR Tablet
49,Q-Zac 50 SR Tablet
50,Q-Zen-C Tablet
