,items
0,Pfanto 40mg Capsule
1,Pfanto 40mg Injection
2,Pfanto D 30mg/40mg Capsule SR
3,Pfc 125mg Drops
4,Pfc 125mg/5ml Syrup
5,Pfc MF 50mg/125mg Syrup
6,Pfc MF 50mg/125mg Syrup
7,Pfend 200mg Tablet
8,Pfidex 8mg Injection
9,Pfit DSR 30mg/40mg Capsule
10,Pfit DSR 30mg/40mg Capsule
11,Pflox 200 Tablet
12,Pflox OZ Tablet
13,Pford 40mg Tablet
14,Pford D 30mg/40mg Capsule
15,Pfos 40mg Injection
16,Pfos 40mg Tablet
17,Pfos 40mg Tablet
18,Pfos D 30mg/40mg Capsule SR
19,Pfos DM 10mg/40mg Tablet
20,Pfos O 40mg/10mg Tablet
