,items
0,EO Capsule
1,EO Capsule
2,Eo D 10mg/20mg Capsule
3,Eoceft 1000mg Injection
4,Eoceft 250mg Injection
5,Eoceft 500mg Injection
6,Eocet MK 5mg/10mg Tablet
7,Eocid Suspension
8,Eocin OZ 200mg/500mg Tablet
9,Eofil 150mg Tablet
10,Eofil Forte 250 mg/4 mg Tablet
11,Eofiles BD Tablet
12,Eofiles OD Tablet
13,Eolap 5mg Tablet
14,Eolap M 5mg/10mg Tablet
15,Eolist 5mg Tablet
16,Eolist M 5mg/10mg Tablet
17,Eopan 40 Tablet
18,Eopan-DSR Capsule
19,Eopril 10mg Tablet
20,Eopril 5mg Tablet
21,Eoptal 150 Tablet
22,Eoptal 300 Tablet
23,Eoptal 450 Tablet
24,Eoptal 600 Tablet
25,Eoptal 600 Tablet
26,Eoseb 1gm Injection
27,Eoseb 250mg Injection
28,Eoseb 500 Injection
29,Eoseb-S 1.5 Injection
30,Eoseb-S 375 Injection
31,Eosep S 1000mg/500mg Injection
32,Eoxcin OR Tablet
33,Eoxi 120mg Tablet
