,items
0,L-Admeth Tablet
1,L-Asicet 5mg Tablet
2,L-Aspase 10000IU Injection
3,L-Aspase 5000IU Injection
4,L-Aspatero 10000IU Injection
5,L-Aspatero 5000IU Injection
6,L-Aspatero 5000IU Injection
7,L-Bakterie OZ Oral Suspension
8,L-Bakterie OZ Tablet
9,L-Bert 125 Oral Suspension
10,L-Bert 500 Tablet
11,L-Bex Forte Injection
12,L-Bex-OD Tablet
13,L-Candi Cream
14,L-Certin 10mg Tablet
15,L-Certin 5mg Tablet
16,L-Cet 5mg Tablet
17,L-Cet 5mg Tablet
18,L-Cet A 5mg/75mg Tablet SR
19,L-Cet M 5mg/10mg Tablet
20,L-Cet P Kid 2.5mg/10mg Tablet
21,L-Cet Plus 100mg/5mg Tablet ER
22,L-Cet Syrup
23,L-Cetal 5mg Tablet
24,L-Cetnid 10mg Tablet
25,L-Cetnid 5mg Tablet
26,L-Cetrino 5mg Tablet
27,L-Cetriyl Tablet
28,L-Cetron 10 Tablet
29,L-Cetron 2.5mg/5ml Syrup
30,L-Cetron 5mg Syrup
31,L-Cetron Tablet
32,L-Cetvin 5mg Tablet
33,L-Cin 250 Tablet
34,L-Cin 500 Tablet
35,L-Cin 750 Tablet
36,L-Cin A Tablet
37,L-Cin C Tablet
38,L-Cin Infusion
39,L-Cin OZ Suspension
40,L-Cin OZ Tablet
41,L-Cin Syrup
42,L-Cit 5mg Tablet
43,L-Fix 5 Tablet
44,L-Gludel 20% Infusion
45,L-Hist Mont FX Tablet
46,L-Hist Mont Junior Tablet DT
47,L-Hist Mont Syrup
48,L-Hist Mont Tablet
49,L-Hist Total Tablet
50,L-M Tablet
51,L-Mont 5mg/10mg Tablet
52,L-Mont Suspension
53,L-Mox 250mg Tablet
54,L-Mox-CV 500mg/125mg Tablet
55,L-Mox-D 250mg/250mg Capsule
56,L-Nin Forte Tablet SR
57,L-Nin M Kid Syrup
58,L-Nin M Tablet
59,L-Nin Tablet
60,L-Nin-A Tablet
61,L-Nota Oral Suspension
62,L-Nota Oral Suspension
63,L-Ocin-OZ Infusion
64,L-Ocin-OZ Tablet
65,L-Ortin 100mg/150mg Tablet
66,L-Panto-D 30mg/40mg Capsule
67,L-Pep Kid Tablet MD
68,L-Ptc 100mg/325mg Tablet
69,L-Rizo Tablet
70,L-Siacet 5mg Tablet
71,L-Sys Cream
72,L-Sys Cream
73,L-Sys Cream
74,L-Sys Lotion
75,L-Sys Topical Solution
76,L-Thyro 12.5 Tablet
77,L-Thyro 25 Tablet
78,L-Thyro 50 Tablet
79,L-Thyro 75 Tablet
80,L-Thyroid 100mcg Tablet
81,L-Thyroid 125mcg Tablet
82,L-Thyroid 25mcg Tablet
83,L-Thyroid 50mcg Tablet
84,L-Trex IR Tablet
85,L-Trix Cream
86,L-Trix Cream
87,L-Trix Lotion
88,L-Trizine Tablet
89,L-Vive Junior 15 Tablet MD
90,L-Vive Junior 30mg Tablet MD
91,L-Zerikast Tablet
92,L-Zine Tablet
93,L-Zinross 5mg Tablet
94,L-pred Opthalmic Suspension
