,items
0,Rpan 40mg Tablet
1,Rpan 40mg Tablet
2,Rpan DSR 30mg/40mg Capsule
3,Rpanto DSR 30mg/40mg Capsule
4,Rpcef 1000 mg/125 mg Injection
5,Rpdone 0.5mg Tablet
6,Rpdone 1mg Tablet
7,Rpdone 2mg Tablet
8,Rpdone Forte 4mg/2mg Tablet
9,Rpdone LS 2mg/2mg Tablet
10,Rpdone Plus 3mg/2mg Tablet
11,Rpee DSR Capsule
12,Rpee Plus Tablet
13,Rpee Plus Tablet
14,Rpee-IT Capsule SR
15,Rphylline 100mg Capsule
16,Rphylline 100mg Capsule
17,Rpigat 10mg Tablet
18,Rpigat 15mg Tablet
19,Rpigat 2.5mg Tablet
20,Rpigat 20mg Tablet
21,Rpipam 500mg Syrup
22,Rpitant 200mcg Tablet
23,Rpl 2.5mg Tablet
24,Rpl 5mg Tablet
25,Rpl CF 50mg Dry Syrup
26,Rpl DSR Capsule
27,Rpl LS Capsule SR
28,Rpm 1000 Injection
29,Rpm 1000 Injection
30,Rpm 2.5mg Tablet
31,Rpm 5mg Tablet
32,Rpm H 5 mg/12.5 mg Tablet
33,Rpmel 2.5mg Tablet
34,Rpmel 5mg Tablet
35,Rpn 2mg Tablet
36,Rpn 3mg Tablet
37,Rpo 10000IU Injection
38,Rpo 2000IU Injection
39,Rpo 3000IU Injection
40,Rpo 3000IU Injection
41,Rpo 4000IU Injection
42,Rpo 5000IU Injection
43,Rpo 6000IU Injection
44,Rpraz 20mg Tablet
45,Rpraz-D Capsule
46,Rptel 40mg Tablet
47,Rptel AM 40 mg/5 mg Tablet
48,Rpvas 10 Tablet
49,Rpz 20mg Tablet
50,Rpz 20mg Tablet
51,Rpz DSR 30 mg/20 mg Tablet
52,Rpzol 20mg Tablet
53,Rpzol-DSR Capsule
54,Rpzol-DSR Capsule
